"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003365954","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","16779","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","38","５．宅地などの利用状況に関する事項 世帯の型，現住居の所有の有無，現住居の敷地の所有状況別世帯数(現住居の敷地の所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","世帯の型，現住居の所有の有無，現住居の敷地の所有状況別世帯数(現住居の敷地の所有面積－特掲)","1) 現住居の所有の有無「総数」には「不詳」を含む。<br>2) 現住居の敷地の所有状況「総数」には「不詳」を含む。"
"0003365955","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","5593","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","38","５．宅地などの利用状況に関する事項 世帯の年間収入階級，現住居の所有の有無，現住居の敷地の所有状況別世帯数(現住居の敷地の所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","世帯の年間収入階級，現住居の所有の有無，現住居の敷地の所有状況別世帯数(現住居の敷地の所有面積－特掲)","1) 現住居の所有の有無「総数」には「不詳」を含む。<br>2) 現住居の敷地の所有状況「総数」には「不詳」を含む。"
"0003365956","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","5593","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","38","５．宅地などの利用状況に関する事項 家計を主に支える者の年齢，現住居の所有の有無，現住居の敷地の所有状況別世帯数(現住居の敷地の所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","家計を主に支える者の年齢，現住居の所有の有無，現住居の敷地の所有状況別世帯数(現住居の敷地の所有面積－特掲)","1) 現住居の所有の有無「総数」には「不詳」を含む。<br>2) 現住居の敷地の所有状況「総数」には「不詳」を含む。"
"0003365957","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","3995","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","38","５．宅地などの利用状況に関する事項 家計を主に支える者の従業上の地位，現住居の所有の有無，現住居の敷地の所有状況別世帯数(現住居の敷地の所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","家計を主に支える者の従業上の地位，現住居の所有の有無，現住居の敷地の所有状況別世帯数(現住居の敷地の所有面積－特掲)","1) 現住居の所有の有無「総数」には「不詳」を含む。<br>2) 現住居の敷地の所有状況「総数」には「不詳」を含む。"
"0003350224","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","8460","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","39","５．宅地などの利用状況に関する事項 世帯人員，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","世帯人員，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350225","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","29610","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","39","５．宅地などの利用状況に関する事項 世帯の型，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","世帯の型，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350226","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","9870","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","39","５．宅地などの利用状況に関する事項 世帯の年間収入階級，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","世帯の年間収入階級，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350227","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","9870","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","39","５．宅地などの利用状況に関する事項 家計を主に支える者の年齢，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","家計を主に支える者の年齢，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350228","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","7050","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","39","５．宅地などの利用状況に関する事項 家計を主に支える者の従業上の地位，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","家計を主に支える者の従業上の地位，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350145","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","3384","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","4","２．宅地などの所有形態に関する事項 世帯人員，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","２．宅地などの所有形態に関する事項","世帯人員，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","1) 「現住居の敷地以外の宅地などの所有件数」「現住居の敷地以外の宅地などの所有面積」の所有形態「総数」には「不詳」を含む。"
"0003350146","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","11844","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","4","２．宅地などの所有形態に関する事項 世帯の型，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","２．宅地などの所有形態に関する事項","世帯の型，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","1) 「現住居の敷地以外の宅地などの所有件数」「現住居の敷地以外の宅地などの所有面積」の所有形態「総数」には「不詳」を含む。"
"0003350147","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","3948","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","4","２．宅地などの所有形態に関する事項 世帯の年間収入階級，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","２．宅地などの所有形態に関する事項","世帯の年間収入階級，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","1) 「現住居の敷地以外の宅地などの所有件数」「現住居の敷地以外の宅地などの所有面積」の所有形態「総数」には「不詳」を含む。"
"0003350148","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","3948","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","4","２．宅地などの所有形態に関する事項 家計を主に支える者の年齢，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","２．宅地などの所有形態に関する事項","家計を主に支える者の年齢，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","1) 「現住居の敷地以外の宅地などの所有件数」「現住居の敷地以外の宅地などの所有面積」の所有形態「総数」には「不詳」を含む。"
"0003350149","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","2820","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","4","２．宅地などの所有形態に関する事項 家計を主に支える者の従業上の地位，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","２．宅地などの所有形態に関する事項","家計を主に支える者の従業上の地位，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","1) 「現住居の敷地以外の宅地などの所有件数」「現住居の敷地以外の宅地などの所有面積」の所有形態「総数」には「不詳」を含む。"
"0003350229","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","21150","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","41","５．宅地などの利用状況に関する事項 家計を主に支える者の従業上の地位，世帯の年間収入階級，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","家計を主に支える者の従業上の地位，世帯の年間収入階級，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。<br>2) 世帯の年間収入階級「総数」には「不詳」を含む。"
"0003350230","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","9870","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","43","５．宅地などの利用状況に関する事項 所有面積階級，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","所有面積階級，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350231","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","5640","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","43","５．宅地などの利用状況に関する事項 所有形態，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","所有形態，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350232","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","8460","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","43","５．宅地などの利用状況に関する事項 主たる使用者，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","主たる使用者，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350233","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","12690","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","43","５．宅地などの利用状況に関する事項 取得時期，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","取得時期，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350234","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","9870","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","43","５．宅地などの利用状況に関する事項 取得方法，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","取得方法，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350235","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","5640","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","43","５．宅地などの利用状況に関する事項 現住居の敷地の所有の有無，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","現住居の敷地の所有の有無，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350236","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","2820","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","43","５．宅地などの利用状況に関する事項 所有土地の所在地，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","所有土地の所在地，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。"
"0003350237","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","59220","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","45","５．宅地などの利用状況に関する事項 世帯の年間収入階級，取得時期，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","世帯の年間収入階級，取得時期，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。<br>2) 取得時期「総数」には「不詳」を含む。"
"0003350238","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","26790","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","47","５．宅地などの利用状況に関する事項 家計を主に支える者の従業上の地位，取得時期，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","家計を主に支える者の従業上の地位，取得時期，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","1) 利用現況「総数」には「不詳」を含む。<br>2) 取得時期「総数」には「不詳」を含む。"
"0003350239","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","6580","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","49","５．宅地などの利用状況に関する事項 世帯の年間収入階級，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","世帯の年間収入階級，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","1) 主たる使用者「総数」には「不詳」を含む。"
"0003350240","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","12220","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","49","５．宅地などの利用状況に関する事項 家計を主に支える者の年齢，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","家計を主に支える者の年齢，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","1) 主たる使用者「総数」には「不詳」を含む。"
"0003350241","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","4700","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","49","５．宅地などの利用状況に関する事項 家計を主に支える者の従業上の地位，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","家計を主に支える者の従業上の地位，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","1) 主たる使用者「総数」には「不詳」を含む。"
"0003350242","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","14100","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","51","５．宅地などの利用状況に関する事項 家計を主に支える者の従業上の地位，世帯の年間収入階級，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","家計を主に支える者の従業上の地位，世帯の年間収入階級，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","1) 主たる使用者「総数」には「不詳」を含む。<br>2) 世帯の年間収入階級「総数」には「不詳」を含む。"
"0003350243","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","6580","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","53","５．宅地などの利用状況に関する事項 所有面積階級，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","所有面積階級，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","1) 主たる使用者「総数」には「不詳」を含む。"
"0003350244","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","3760","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","53","５．宅地などの利用状況に関する事項 現住居の敷地の所有の有無，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","現住居の敷地の所有の有無，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","1) 主たる使用者「総数」には「不詳」を含む。"
"0003350245","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","1880","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","53","５．宅地などの利用状況に関する事項 所有土地の所在地，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","５．宅地などの利用状況に関する事項","所有土地の所在地，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","1) 主たる使用者「総数」には「不詳」を含む。"
"0003350150","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","4512","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","6","２．宅地などの所有形態に関する事項 取得時期，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","２．宅地などの所有形態に関する事項","取得時期，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","1) 「現住居の敷地以外の宅地などの所有件数」「現住居の敷地以外の宅地などの所有面積」の所有形態「総数」には「不詳」を含む。"
"0003350151","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","3948","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","6","２．宅地などの所有形態に関する事項 取得方法，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","２．宅地などの所有形態に関する事項","取得方法，所有形態別現住居の敷地の所有世帯数及び現住居の敷地以外の宅地などの所有件数及び現住居の敷地の所有面積及び現住居の敷地以外の宅地などの所有面積","1) 「現住居の敷地以外の宅地などの所有件数」「現住居の敷地以外の宅地などの所有面積」の所有形態「総数」には「不詳」を含む。"
"0003350152","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","4230","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","8","３．土地の所有規模に関する事項 世帯人員，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","３．土地の所有規模に関する事項","世帯人員，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)",""
"0003350153","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","14805","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","8","３．土地の所有規模に関する事項 世帯の型，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","３．土地の所有規模に関する事項","世帯の型，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)",""
"0003350154","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","4935","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","8","３．土地の所有規模に関する事項 世帯の年間収入階級，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","３．土地の所有規模に関する事項","世帯の年間収入階級，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)",""
"0003350155","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","4935","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","8","３．土地の所有規模に関する事項 家計を主に支える者の年齢，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","３．土地の所有規模に関する事項","家計を主に支える者の年齢，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)",""
"0003350156","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","3525","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","8","３．土地の所有規模に関する事項 家計を主に支える者の従業上の地位，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","３．土地の所有規模に関する事項","家計を主に支える者の従業上の地位，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)",""
"0003350157","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","2115","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","9","３．土地の所有規模に関する事項 所有形態，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","３．土地の所有規模に関する事項","所有形態，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)",""
"0003350158","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","2115","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","9","３．土地の所有規模に関する事項 利用現況，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","３．土地の所有規模に関する事項","利用現況，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)",""
"0003350159","世帯土地統計 平成25年世帯土地統計 都道府県編","年次","201301-201312","2019-11-27","0","都道府県","5640","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","9","３．土地の所有規模に関する事項 取得時期，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","都道府県編","３．土地の所有規模に関する事項","取得時期，所有面積階級別現住居の敷地の所有世帯数，所有面積及び1世帯当たり平均所有面積(一戸建住宅敷地，共同住宅敷地－特掲)",""
