"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0004011100","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","1559","2024-01-15","","00500300","食料需給表","00500","農林水産省","1","年度別食料需給表 平成26年食料需給表（確定値）","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","年度別食料需給表","平成26年食料需給表（確定値）","","",""
"0004011160","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","1559","2024-01-15","","00500300","食料需給表","00500","農林水産省","1","年度別食料需給表 平成27年食料需給表（概算値）","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","年度別食料需給表","平成27年食料需給表（概算値）","","",""
"0004011383","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","966","2024-01-15","","00500300","食料需給表","00500","農林水産省","1","参考統計表 主要加工食品の生産量　穀類を主原料とする主要加工食品の生産量","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","参考統計表","主要加工食品の生産量　穀類を主原料とする主要加工食品の生産量","","",""
"0004011387","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","168","2024-01-15","","00500300","食料需給表","00500","農林水産省","1","参考統計表 主要加工食品の生産量　でん粉を主原料とする主要加工食品の生産量","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","参考統計表","主要加工食品の生産量　でん粉を主原料とする主要加工食品の生産量","","",""
"0004011388","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","360","2024-01-15","","00500300","食料需給表","00500","農林水産省","1","参考統計表 主要加工食品の生産量　豆類・油脂類を主原料とする加工食品の生産量","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","参考統計表","主要加工食品の生産量　豆類・油脂類を主原料とする加工食品の生産量","","",""
"0004011389","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","162","2024-01-15","","00500300","食料需給表","00500","農林水産省","1","参考統計表 主要加工食品の生産量　野菜を主原料とする主要加工食品の生産量","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","参考統計表","主要加工食品の生産量　野菜を主原料とする主要加工食品の生産量","","",""
"0004011420","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","224","2024-01-15","","00500300","食料需給表","00500","農林水産省","1","参考統計表 主要加工食品の生産量　肉類・鶏卵を主原料とする主要加工食品の生産量","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","参考統計表","主要加工食品の生産量　肉類・鶏卵を主原料とする主要加工食品の生産量","","",""
"0004011200","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","47544","2024-01-15","","00500300","食料需給表","00500","農林水産省","2","項目別累年表 項目別累年表","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","項目別累年表","項目別累年表","","",""
"0004011421","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","765","2024-01-15","","00500300","食料需給表","00500","農林水産省","2","参考統計表 飼料需給表","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","参考統計表","飼料需給表","","",""
"0004011220","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2022-03-18","0","該当なし","63230","2024-01-15","","00500300","食料需給表","00500","農林水産省","3","品目別累年表 品目別累年表","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","品目別累年表","品目別累年表","","",""
"0004011240","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","764","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　穀類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　穀類の国内生産量の内訳","（注）米について、「うち飼料用米」「うち米粉用米」は、新規需要米の数量であり、内数である。","",""
"0004011241","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","672","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　豆類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　豆類の国内生産量の内訳","","",""
"0004011242","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","1288","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　果実の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　果実の国内生産量の内訳","","",""
"0004011260","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-19","0","該当なし","3128","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　野菜の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　野菜の国内生産量の内訳","""(注)１.平成13年度概算値公表時に緑黄色野菜の、平成17年度概算値公表時にその他の野菜の対象品目の見直しを行い、それぞれ昭和35年度、昭和41年度に遡及して修正を行った。""　　２.ブロッコリーについては、平成５年度までカリフラワーに含めていたが、６年度からそれぞれ分離して表示している。　　３.温室メロン、露地メロンについては、平成12年産から統計部の品目区分がなくなったため、メロンの欄に記載している。","",""
"0004011280","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","504","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　肉類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　肉類の国内生産量の内訳","","",""
"0004011281","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","2296","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　主要魚介類・海藻類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　主要魚介類・海藻類の国内生産量の内訳","","",""
"0004011282","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","952","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　主要油脂類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　主要油脂類の国内生産量の内訳","（注)1.昭和35～38年度は会計年度であり、39年度以降は暦年である。　　２.上記の品目以外にその他油脂類があるため、植物油脂計及び動物油脂計は、各品目の合計と一致しない。","",""
"0004011300","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","662","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　その他の食料の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　その他の食料の国内生産量の内訳","（注）１.「その他のきのこ」は、昭和55年度までは「まつたけ」の数値であるが、56年度から「ぶなしめじ、まいたけ、きくらげ」、平成12年度から「エリンギ」を追加した数値である。　　　２.「くり(林産物)」及び「くるみ」は、平成22年度以降の調査数値がない。","",""
"0004011301","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","306","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　酒類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　酒類の国内生産量の内訳","","",""
"0004011340","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","1102","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-2","主要項目の品目別累年表 加工用の内訳　穀類の加工用の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","加工用の内訳　穀類の加工用の内訳","","",""
"0004011341","食料需給表 確報 平成27年度食料需給表","年度次","201501-201512","2019-03-13","0","該当なし","392","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-2","主要項目の品目別累年表 加工用の内訳　いも類の加工用の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","加工用の内訳　いも類の加工用の内訳","","",""
"0004011342","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","392","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-2","主要項目の品目別累年表 加工用の内訳　豆類の加工用の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","加工用の内訳　豆類の加工用の内訳","（注）大豆の昭和35～38年度は会計年度であり、39年度以降は暦年である。","",""
"0004011343","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","387","2024-01-15","","00500300","食料需給表","00500","農林水産省","4-2","主要項目の品目別累年表 加工用の内訳　砂糖類の加工用の内訳","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","主要項目の品目別累年表","加工用の内訳　砂糖類の加工用の内訳","","",""
"0004011380","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","2399","2024-01-15","","00500300","食料需給表","00500","農林水産省","5-1","関連指標 自給率の推移　品目別自給率の推移","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","関連指標","自給率の推移　品目別自給率の推移","（注）１．米については、国内生産と国産米在庫の取崩しで国内需要に対応している実態を踏まえ、平成10年度から国内生産量に国産米在庫取崩し量を加えた数量を用いて算出している。　　　２．魚介類については、飼肥料も含む魚介類全体の自給率を新たに掲載している。これに伴い、11年度以前の食料需給表に掲載されていた「魚介類」の自給率　　　　（国内消費仕向量から「飼肥料」の輸入量を控除して算出）を参考として掲載した。　　　３．魚介類のうち「食用」の自給率は、11年度以前の食料需給表において掲載されていた「魚介類（飼肥料を除く）」を名称変更したものである。　　　　（国内生産量から国内産の飼肥料仕向量を、国内消費仕向量から飼肥料仕向量をそれぞれ控除して算出した。）　　　４．肉類、肉類（鯨肉を除く）、牛肉、豚肉、鶏肉、その他の肉、鶏卵、牛乳及び乳製品の（　）については、飼料自給率を考慮した値である。なお、昭和35年度から昭和39年度については、飼料自給率のデータが無いため算出していない。","",""
"0004011381","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","280","2024-01-15","","00500300","食料需給表","00500","農林水産省","5-1","関連指標 自給率の推移　総合自給率等の推移","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","関連指標","自給率の推移　総合自給率等の推移","（注）米については、国内生産と国産米在庫の取崩しで国内需要に対応している実態を踏まえ、平成10年度から国内生産量に国産米在庫取崩し量を加えた数量を用いて算出している。","",""
"0003313414","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","176","2024-01-15","","00500300","食料需給表","00500","農林水産省","5-2","関連指標 国際比較　諸外国の国民１人・１年当たり供給食料（2011）（試算）","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","関連指標","国際比較　諸外国の国民１人・１年当たり供給食料（2011）（試算）","（資料）農林水産省「食料需給表」、FAO""Food Balance Sheets""を基に農林水産省で試算した。（注）１．供給粗食料ベースの数値である。　　　２．穀類のうち、米については玄米に換算している。　　　３．砂糖類は、日本は精糖換算数量、日本以外は粗糖換算数量である。　　　４．牛乳及び乳製品については、生乳換算によるものであり、バターを含んでいる。　　　５．日本の集計値は年度である。","",""
"0003313415","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","192","2024-01-15","","00500300","食料需給表","00500","農林水産省","5-2","関連指標 国際比較　諸外国の国民１人・１日当たり供給栄養量（2011）（試算）","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","関連指標","国際比較　諸外国の国民１人・１日当たり供給栄養量（2011）（試算）","（資料）農林水産省「食料需給表」、FAO""Food Balance Sheets""を基に農林水産省で試算した。（注）１．酒類等は含まない。　　　２．日本の集計値は年度である。","",""
"0003313417","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","210","2023-11-14","","00500300","食料需給表","00500","農林水産省","5-2","関連指標 国際比較　諸外国の品目別自給率（2011）（試算）","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","関連指標","国際比較　諸外国の品目別自給率（2011）（試算）","（資料）農林水産省「食料需給表」、FAO""Food Balance Sheets""を基に農林水産省で試算した。（注）１．穀類のうち、米については玄米に換算している。　　　２．食用穀物とは、小麦、らい麦、米及びその他の食用穀物（日本はそばを含む）の合計である。　　　３．粗粒穀物とは、大麦、オート麦、とうもろこし、ソルガム、ミレット及びその他の雑穀（日本は裸麦を含む)の合計である。　　　４．牛乳・乳製品については、生乳換算によるものであり、バターを含んでいる。　　　５．魚介類については、飼肥料も含む魚介類全体についての自給率である。　　　６．日本の集計値は年度である。","",""
"0004011362","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","612","2024-01-15","","00500300","食料需給表","00500","農林水産省","5-2","関連指標 国際比較　諸外国の穀物自給率の推移（1961～2011）（試算）","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","関連指標","国際比較　諸外国の穀物自給率の推移（1961～2011）（試算）","（資料）農林水産省「食料需給表」、FAO""Food Balance Sheets""を基に農林水産省で試算した。（注）１．穀類のうち、米については玄米に換算している。　　　２．ドイツについては、統合前の東西ドイツを合わせた形で遡及している。　　　３．FAO""Food Balance Sheets""のデータは、過去に遡って修正されることがある。　　　４．日本の集計値は年度である。","",""
"0004011382","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","825","2024-01-15","","00500300","食料需給表","00500","農林水産省","5-2","関連指標 国際比較　諸外国・地域の食料自給率（カロリーベース）の推移（試算等）","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","関連指標","国際比較　諸外国・地域の食料自給率（カロリーベース）の推移（試算等）","（資料）農林水産省「食料需給表」、FAO""Food Balance Sheets""等を基に農林水産省で試算した（酒類等は含まない）。　　　スイスについてはスイス農業庁「農業年次報告書」、韓国については韓国農村経済研究院「食品需給表」、　　　ノルウェーについてはノルウェー農業経済研究所公表資料、台湾については台湾行政院「糧食供需年報」による。　　　ノルウェーについては、輸入飼料と輸出を考慮していないため、台湾については、輸入飼料を考慮していないため、　　　単純には比較できないが、参考として記載。（注）１．日本は年度。それ以外は暦年。ノルウェーについて、2015年は暫定値。　　　２．食料自給率（カロリーベース）は、総供給熱量に占める国産供給熱量の割合である。畜産物、加工食品については、輸入飼料、輸入原料を考慮している。　　　３．ドイツについては、統合前の東西ドイツを合わせた形で遡及している。　　　４．日本及び上記諸外国以外は、データが不足しているため試算していない。　　　５．FAO""Food Balance Sheets""及び上記諸外国のデータは、過去に遡って修正されることがある。","",""
"0004011422","食料需給表 確報 平成27年度食料需給表","年度次","201504-201603","2019-03-13","0","該当なし","112","2024-01-15","","00500300","食料需給表","00500","農林水産省","","","04","農林水産業","01","農業","食料需給表","確報","平成27年度食料需給表","利用者のために","（参考）総人口及び年度中の日数","","利用者のために （参考）総人口及び年度中の日数",""
"0003281490","食料需給表 確報 平成28年度食料需給表","年度次","201704-201803","2019-11-29","0","該当なし","47544","2024-05-20","","00500300","食料需給表","00500","農林水産省","2","項目別累年表 項目別累年表","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","項目別累年表","項目別累年表","","",""
"0003280680","食料需給表 確報 平成28年度食料需給表","年度次","201704-201803","2019-11-29","0","該当なし","63230","2024-05-20","","00500300","食料需給表","00500","農林水産省","3","品目別累年表 品目別累年表","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","品目別累年表","品目別累年表","","",""
"0003282581","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","764","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　穀類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　穀類の国内生産量の内訳","（注）米について、「飼料用米」「米粉用米」は、新規需要米の数量であり、内数である。","",""
"0003282582","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","672","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　豆類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　豆類の国内生産量の内訳","","",""
"0003282583","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","3128","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　野菜の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　野菜の国内生産量の内訳","""(注)１.平成13年度概算値公表時に緑黄色野菜の、平成17年度概算値公表時にその他の野菜の対象品目の見直しを行い、それぞれ昭和35年度、昭和41年度に遡及して修正を行った。""　　２.ブロッコリーについては、平成５年度までカリフラワーに含めていたが、６年度からそれぞれ分離して表示している。　　３.温室メロン、露地メロンについては、平成12年産から統計部の品目区分がなくなったため、メロンの欄に記載している。","",""
"0003282584","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","1288","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　果実の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　果実の国内生産量の内訳","","",""
"0003282585","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","504","2023-11-22","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　肉類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　肉類の国内生産量の内訳","","",""
"0003282586","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","2296","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　主要魚介類・海藻類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　主要魚介類・海藻類の国内生産量の内訳","","",""
"0003282587","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","952","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　主要油脂類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　主要油脂類の国内生産量の内訳","（注)1.昭和35～38年度は会計年度であり、39年度以降は暦年である。　　２.上記の品目以外にその他油脂類があるため、植物油脂計及び動物油脂計は、各品目の合計と一致しない。","",""
"0003282588","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","663","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　その他の食料の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　その他の食料の国内生産量の内訳","（注）１.「その他のきのこ」は、昭和55年度までは「まつたけ」の数値であるが、56年度から「ぶなしめじ、まいたけ、きくらげ」、平成12年度から「エリンギ」を追加した数値である。　　　２.「くり(林産物)」及び「くるみ」は、平成22年度以降の調査数値がない。","",""
"0003282589","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","306","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-1","主要項目の品目別累年表 国内生産量の内訳　酒類の国内生産量の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","国内生産量の内訳　酒類の国内生産量の内訳","","",""
"0003282680","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","1102","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-2","主要項目の品目別累年表 加工用の内訳　穀類の加工用の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","加工用の内訳　穀類の加工用の内訳","","",""
"0003282681","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","392","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-2","主要項目の品目別累年表 加工用の内訳　いも類の加工用の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","加工用の内訳　いも類の加工用の内訳","","",""
"0003282682","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","392","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-2","主要項目の品目別累年表 加工用の内訳　豆類の加工用の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","加工用の内訳　豆類の加工用の内訳","（注）大豆の昭和35～38年度は会計年度であり、39年度以降は暦年である。","",""
"0003282683","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","387","2023-11-14","","00500300","食料需給表","00500","農林水産省","4-2","主要項目の品目別累年表 加工用の内訳　砂糖類の加工用の内訳","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","主要項目の品目別累年表","加工用の内訳　砂糖類の加工用の内訳","","",""
"0003282727","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","2399","2024-05-20","","00500300","食料需給表","00500","農林水産省","5-1","関連指標 自給率の推移　品目別自給率の推移","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","関連指標","自給率の推移　品目別自給率の推移","（注）１．米については、国内生産と国産米在庫の取崩しで国内需要に対応している実態を踏まえ、平成10年度から国内生産量に国産米在庫取崩し量を加えた数量を用いて算出している。　　　２．魚介類については、飼肥料も含む魚介類全体の自給率を新たに掲載している。これに伴い、11年度以前の食料需給表に掲載されていた「魚介類」の自給率　　　　（国内消費仕向量から「飼肥料」の輸入量を控除して算出）を参考として掲載した。　　　３．魚介類のうち「食用」の自給率は、11年度以前の食料需給表において掲載されていた「魚介類（飼肥料を除く）」を名称変更したものである。　　　　（国内生産量から国内産の飼肥料仕向量を、国内消費仕向量から飼肥料仕向量をそれぞれ控除して算出した。）　　　４．肉類、肉類（鯨肉を除く）、牛肉、豚肉、鶏肉、その他の肉、鶏卵、牛乳及び乳製品の（　）については、飼料自給率を考慮した値である。なお、昭和35年度から昭和39年度については、飼料自給率のデータが無いため算出していない。","",""
"0003282728","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","280","2023-11-14","","00500300","食料需給表","00500","農林水産省","5-1","関連指標 自給率の推移　総合自給率等の推移","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","関連指標","自給率の推移　総合自給率等の推移","（注）米については、国内生産と国産米在庫の取崩しで国内需要に対応している実態を踏まえ、平成10年度から国内生産量に国産米在庫取崩し量を加えた数量を用いて算出している。","",""
"0003313418","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","165","2023-11-14","","00500300","食料需給表","00500","農林水産省","5-2","関連指標 国際比較　諸外国の国民１人・１年当たり供給食料（2013）（試算）","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","関連指標","国際比較　諸外国の国民１人・１年当たり供給食料（2013）（試算）","（資料）農林水産省「食料需給表」、FAO""Food Balance Sheets""を基に農林水産省で試算した。（注）１．供給粗食料ベースの数値である。　　　２．穀類のうち、米については玄米に換算している。　　　３．砂糖類は、日本は精糖換算数量、日本以外は粗糖換算数量である。　　　４．牛乳及び乳製品については、生乳換算によるものであり、バターを含んでいる。　　　５．日本の集計値は年度である。","",""
"0003313419","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","192","2023-11-22","","00500300","食料需給表","00500","農林水産省","5-2","関連指標 国際比較　諸外国の国民１人・１日当たり供給栄養量（2013）（試算）","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","関連指標","国際比較　諸外国の国民１人・１日当たり供給栄養量（2013）（試算）","（資料）農林水産省「食料需給表」、FAO""Food Balance Sheets""を基に農林水産省で試算した。（注）１．酒類等は含まない。　　　２．日本の集計値は年度である。","",""
"0003313440","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","210","2023-11-14","","00500300","食料需給表","00500","農林水産省","5-2","関連指標 国際比較　諸外国の品目別自給率（2013）（試算）","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","関連指標","国際比較　諸外国の品目別自給率（2013）（試算）","（資料）農林水産省「食料需給表」、FAO""Food Balance Sheets""を基に農林水産省で試算した。（注）１．穀類のうち、米については玄米に換算している。　　　２．食用穀物とは、小麦、らい麦、米及びその他の食用穀物（日本はそばを含む）の合計である。　　　３．粗粒穀物とは、大麦、オート麦、とうもろこし、ソルガム、ミレット及びその他の雑穀（日本は裸麦を含む)の合計である。　　　４．牛乳・乳製品については、生乳換算によるものであり、バターを含んでいる。　　　５．魚介類については、飼肥料も含む魚介類全体についての自給率である。　　　６．日本の集計値は年度である。","",""
"0003313441","食料需給表 確報 平成28年度食料需給表","年度次","201604-201703","2019-03-13","0","該当なし","636","2023-11-14","","00500300","食料需給表","00500","農林水産省","5-2","関連指標 国際比較　諸外国の穀物自給率の推移（1961～2013）（試算）","04","農林水産業","01","農業","食料需給表","確報","平成28年度食料需給表","関連指標","国際比較　諸外国の穀物自給率の推移（1961～2013）（試算）","（資料）農林水産省「食料需給表」、FAO""Food Balance Sheets""を基に農林水産省で試算した。（注）１．穀類のうち、米については玄米に換算している。　　　２．ドイツについては、統合前の東西ドイツを合わせた形で遡及している。　　　３．FAO""Food Balance Sheets""のデータは、過去に遡って修正されることがある。　　　４．日本の集計値は年度である。","",""
