"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0002065126","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","1152","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-15","令和４年品目別資料 しいたけ しいたけ原木伏込量 合計、乾しいたけ、生しいたけ","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","しいたけ原木伏込量","合計、乾しいたけ、生しいたけ",""
"0002065127","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","376","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-16","令和４年品目別資料 しいたけ しいたけの平均的な原木の規格、原木価格 規格、原木価格（庭先渡し、年平均）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","しいたけの平均的な原木の規格、原木価格","規格、原木価格（庭先渡し、年平均）",""
"0002065128","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","960","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-17","令和４年品目別資料 しいたけ 原木しいたけの生産施設 乾しいたけ（乾燥機）、乾しいたけ（乾燥施設）、生しいたけ（人工ほだ場）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","原木しいたけの生産施設","乾しいたけ（乾燥機）、乾しいたけ（乾燥施設）、生しいたけ（人工ほだ場）",""
"0002065129","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-18","令和４年品目別資料 しいたけ 菌床しいたけの生産施設 生しいたけ（栽培施設）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","菌床しいたけの生産施設","生しいたけ（栽培施設）",""
"0002065130","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","576","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-19","令和４年品目別資料 しいたけ しいたけ原木の調達ルート 伏込原木の調達ルート別内訳、伏込原木の自県内外調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","しいたけ原木の調達ルート","伏込原木の調達ルート別内訳、伏込原木の自県内外調達内訳",""
"0002065131","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","423","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-19","令和４年品目別資料 しいたけ しいたけ原木の調達ルート 伏込原木の他県等からの調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","しいたけ原木の調達ルート","伏込原木の他県等からの調達内訳",""
"0002065113","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","3024","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-2","令和４年品目別資料 しいたけ 乾しいたけの生産量 原木栽培計、どんこ、こうしん、山成、菌床栽培","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","乾しいたけの生産量","原木栽培計、どんこ、こうしん、山成、菌床栽培",""
"0002065132","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","576","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-20","令和４年品目別資料 しいたけ 菌床製造用おが粉の調達ルート 菌床製造用おが粉の調達ルート別内訳、菌床製造用おが粉の自県内外調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","菌床製造用おが粉の調達ルート","菌床製造用おが粉の調達ルート別内訳、菌床製造用おが粉の自県内外調達内訳",""
"0002065133","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","423","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-20","令和４年品目別資料 しいたけ 菌床製造用おが粉の調達ルート 菌床製造用おが粉の他県等からの調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","菌床製造用おが粉の調達ルート","菌床製造用おが粉の他県等からの調達内訳",""
"0002065134","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-21","令和４年品目別資料 しいたけ しいたけ菌床の調達内訳","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","しいたけ菌床の調達内訳","",""
"0002065135","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","960","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-22","令和４年品目別資料 しいたけ以外のきのこ なめこ 生産量（合計）、集荷販売実績、生産者数","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ以外のきのこ","","なめこ","生産量（合計）、集荷販売実績、生産者数",""
"0002065136","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-23","令和４年品目別資料 しいたけ以外のきのこ えのきたけの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ以外のきのこ","","えのきたけの集荷販売実績","",""
"0002065137","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","1056","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-24","令和４年品目別資料 しいたけ以外のきのこ えのきたけ等の生産者数","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ以外のきのこ","","えのきたけ等の生産者数","",""
"0002065138","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-25","令和４年品目別資料 しいたけ以外のきのこ ぶなしめじの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ以外のきのこ","","ぶなしめじの集荷販売実績","",""
"0002065139","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-26","令和４年品目別資料 しいたけ以外のきのこ まいたけの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ以外のきのこ","","まいたけの集荷販売実績","",""
"0002065140","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-27","令和４年品目別資料 しいたけ以外のきのこ エリンギの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ以外のきのこ","","エリンギの集荷販売実績","",""
"0002065141","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-28","令和４年品目別資料 しいたけ以外のきのこ ひらたけの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ以外のきのこ","","ひらたけの集荷販売実績","",""
"0002065142","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","912","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-29","令和４年品目別資料 しいたけ以外のきのこ その他きのこの生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ以外のきのこ","","その他きのこの生産量","",""
"0002065114","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","432","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-3","令和４年品目別資料 しいたけ 生しいたけの生産量 合計、原木栽培、菌床栽培","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","生しいたけの生産量","合計、原木栽培、菌床栽培",""
"0002065143","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","4224","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-30","令和４年品目別資料 たけのこ・山菜 たけのこ、ねまがりたけの生産量、わさびの生産量・面積、わさびの出荷量・出荷量のうち加工用、山菜の生産量、わらび、乾ぜんまい、たらのめの人工の出荷量等、薬草等の生産量、くりの収穫量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","たけのこ・山菜","","たけのこ、ねまがりたけの生産量、わさびの生産量・面積、わさびの出荷量・出荷量のうち加工用、山菜の生産量、わらび、乾ぜんまい、たらのめの人工の出荷量等、薬草等の生産量、くりの収穫量","",""
"0002065144","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","1200","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-36","令和４年品目別資料 竹・桐・うるし 竹の生産量、桐の生産量・面積、生うるし、木ろう等の生産量・面積","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","竹・桐・うるし","","竹の生産量、桐の生産量・面積、生うるし、木ろう等の生産量・面積","",""
"0002065145","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","1200","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-39","令和４年品目別資料 木炭等燃料・木酢液・竹酢液 木炭の用途別生産量内訳 合計、白炭、黒炭、竹炭、粉炭","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","木炭等燃料・木酢液・竹酢液","","木炭の用途別生産量内訳","合計、白炭、黒炭、竹炭、粉炭",""
"0002065115","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-4","令和４年品目別資料 しいたけ 乾しいたけの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","乾しいたけの集荷販売実績","",""
"0002065146","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","576","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-40","令和４年品目別資料 木炭等燃料・木酢液・竹酢液 木炭の生産者数等","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","木炭等燃料・木酢液・竹酢液","","木炭の生産者数等","",""
"0002065147","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","192","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-41","令和４年品目別資料 木炭等燃料・木酢液・竹酢液 その他燃料の生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","木炭等燃料・木酢液・竹酢液","","その他燃料の生産量","",""
"0002065148","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","1008","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-42","令和４年品目別資料 木炭等燃料・木酢液・竹酢液 その他燃料の用途別生産量内訳等 オガ炭、オガライト、木質粒状燃料","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","木炭等燃料・木酢液・竹酢液","","その他燃料の用途別生産量内訳等","オガ炭、オガライト、木質粒状燃料",""
"0002065149","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-43","令和４年品目別資料 木炭等燃料・木酢液・竹酢液 木質粒状燃料の原料入手区分別生産量及び含水率","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","木炭等燃料・木酢液・竹酢液","","木質粒状燃料の原料入手区分別生産量及び含水率","",""
"0002065150","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-44","令和４年品目別資料 木炭等燃料・木酢液・竹酢液 木質粒状燃料の丸太・林地残材から生産した樹種別生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","木炭等燃料・木酢液・竹酢液","","木質粒状燃料の丸太・林地残材から生産した樹種別生産量","",""
"0002065151","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","336","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-45","令和４年品目別資料 木炭等燃料・木酢液・竹酢液 煉炭・豆炭の生産量","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","木炭等燃料・木酢液・竹酢液","","煉炭・豆炭の生産量","",""
"0002065152","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","864","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-46","令和４年品目別資料 木炭等燃料・木酢液・竹酢液 木酢液等の生産量・生産者数 合計、木酢液、竹酢液","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","木炭等燃料・木酢液・竹酢液","","木酢液等の生産量・生産者数","合計、木酢液、竹酢液",""
"0002065116","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","384","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-5","令和４年品目別資料 しいたけ 生しいたけの集荷販売実績","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","生しいたけの集荷販売実績","",""
"0002065117","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","672","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-6","令和４年品目別資料 しいたけ しいたけ生産者数 原木栽培及び菌床栽培別生産者、個人、法人別しいたけ生産者数（生しいたけは原木栽培＋菌床栽培）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","しいたけ生産者数","原木栽培及び菌床栽培別生産者、個人、法人別しいたけ生産者数（生しいたけは原木栽培＋菌床栽培）",""
"0002065118","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","240","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-7","令和４年品目別資料 しいたけ 原木しいたけ生産者数（主体別）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","原木しいたけ生産者数（主体別）","",""
"0002065119","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","864","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-8","令和４年品目別資料 しいたけ 原木しいたけ生産者数（乾、生しいたけ合計、所有ほだ木別） 合計、個人、法人","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","原木しいたけ生産者数（乾、生しいたけ合計、所有ほだ木別）","合計、個人、法人",""
"0002065120","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","864","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","2-9","令和４年品目別資料 しいたけ 原木しいたけ生産者数（乾しいたけ、所有ほだ木別） 合計、個人、法人","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","令和４年品目別資料","しいたけ","","原木しいたけ生産者数（乾しいたけ、所有ほだ木別）","合計、個人、法人",""
"0002065153","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","157","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-1","参考資料 国内価格の動向","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","国内価格の動向","","","",""
"0002065154","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 乾しいたけ（０７１２．３４－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","乾しいたけ（０７１２．３４－０００）","",""
"0002065155","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","32","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 しいたけ（生及び冷蔵）（０７０９．５４－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","しいたけ（生及び冷蔵）（０７０９．５４－０００）","",""
"0002065156","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","32","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 まつたけ（生及び冷蔵）（０７０９．５５－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","まつたけ（生及び冷蔵）（０７０９．５５－０００）","",""
"0002065157","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 その他きのこ（生及び冷蔵）（０７０９．５９－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","その他きのこ（生及び冷蔵）（０７０９．５９－０００）","",""
"0002065158","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 きのこ（調製したもの）（２００３．９０－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","きのこ（調製したもの）（２００３．９０－０００）","",""
"0002065159","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 乾きくらげ（０７１２．３２-０００、０７１２．３３-０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","乾きくらげ（０７１２．３２-０００、０７１２．３３-０００）","",""
"0002065160","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 漆ろう及びはぜろう（１５１５．９０－１００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","漆ろう及びはぜろう（１５１５．９０－１００）","",""
"0002065161","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","40","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 薪材（４４０１．１１－０００、４４０１．１２－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","薪材（４４０１．１１－０００、４４０１．１２－０００）","",""
"0002065162","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 竹材（１４０１．１０－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","竹材（１４０１．１０－０００）","",""
"0002065163","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 竹炭（４４０２．１０－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","竹炭（４４０２．１０－０００）","",""
"0002065164","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","24","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 木炭（殻又はナットのもの）（４４０２．２０－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","木炭（殻又はナットのもの）（４４０２．２０－０００）","",""
"0002065165","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-2","参考資料 輸出統計 その他木炭（４４０２．９０－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸出統計","","その他木炭（４４０２．９０－０００）","",""
"0002065166","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 乾しいたけ（０７１２．３４－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","乾しいたけ（０７１２．３４－０００）","",""
"0002065167","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","16","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 しいたけ（生及び冷蔵）（０７０９．５４－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","しいたけ（生及び冷蔵）（０７０９．５４－０００）","",""
"0002065168","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 その他きのこ（生及び冷蔵）（０７０９．５９―０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","その他きのこ（生及び冷蔵）（０７０９．５９―０００）","",""
"0002065169","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","40","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 乾きくらげ（０７１２．３２－０００、０７１２．３３－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","乾きくらげ（０７１２．３２－０００、０７１２．３３－０００）","",""
"0002065170","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 まつたけ（生及び冷蔵）（０７０９.５５－０００）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","まつたけ（生及び冷蔵）（０７０９.５５－０００）","",""
"0002065171","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 きのこ調製品(2003.10-100、2003.10-219、2003.10-220、2003.90-100、2003.90-210、2003.90-220)","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","きのこ調製品(2003.10-100、2003.10-219、2003.10-220、2003.90-100、2003.90-210、2003.90-220)","",""
"0002065172","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","40","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 きのこ菌糸（しいたけ）（０６０２．９０－０１１）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","きのこ菌糸（しいたけ）（０６０２．９０－０１１）","",""
"0002065173","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","56","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 きのこ菌糸（しいたけ以外）（０６０２．９０－０１９）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","きのこ菌糸（しいたけ以外）（０６０２．９０－０１９）","",""
"0002065174","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","40","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 くり（生鮮、乾燥）(0802.41-000,0802.42-000）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","くり（生鮮、乾燥）(0802.41-000,0802.42-000）","",""
"0002065175","特用林産物生産統計調査 確報 令和４年特用林産基礎資料","年次","202201-202212","2024-02-29","0","該当なし","16","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3-3","参考資料 輸入統計 くり（一時保存）（０８１２．９０－４３０）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","令和４年特用林産基礎資料","参考資料","輸入統計","","くり（一時保存）（０８１２．９０－４３０）","",""
