"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE"
"0003119748","建築物着工統計 時系列表","月次","0","2025-05-30","0","該当なし","89280","2026-01-27","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】都道府県別床面積","時系列表","工事費予定額","【建築物】都道府県別床面積 工事費予定額"
"0003119766","建築物着工統計 時系列表","月次","0","2025-05-30","0","該当なし","490","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】建築主別・用途別・構造別　床面積","時系列表","建築物計","【建築物】建築主別・用途別・構造別　床面積 建築物計"
"0003119768","建築物着工統計 時系列表","年次","0","2025-05-30","0","該当なし","580797","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】構造別　用途別　都道府県別","時系列表","平成16年～","【建築物】構造別　用途別　都道府県別 平成16年～"
"0003119769","建築物着工統計 時系列表","年次","0","2025-05-30","0","該当なし","1036","2026-01-22","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】構造別床面積　時系列","時系列表","","【建築物】構造別床面積　時系列"
"0003138953","建築物着工統計 時系列表","月次","0","2025-05-30","0","該当なし","2450","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","建築物着工統計","【建築物】建築主別・用途別・構造別　床面積","時系列表","構造別","【建築物】建築主別・用途別・構造別　床面積 構造別"
"0003119711","住宅着工統計 時系列表","月次","0","2025-05-30","0","該当なし","720","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】利用関係別　戸数","時系列表","季節調整値年率","【住宅】利用関係別　戸数 季節調整値年率"
"0003119713","住宅着工統計 時系列表","月次","0","2025-05-30","0","該当なし","205707","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】都道府県別着工戸数","時系列表","","【住宅】都道府県別着工戸数"
"0003119714","住宅着工統計 時系列表","年次","0","2025-05-30","0","該当なし","1078","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】利用関係別　時系列","時系列表","","【住宅】利用関係別　時系列"
"0003119732","住宅着工統計 時系列表","月次","0","2025-05-30","0","該当なし","1412","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】利用関係別　戸数","時系列表","床面積・前年比","【住宅】利用関係別　戸数 床面積・前年比"
"0003119733","住宅着工統計 時系列表","月次","0","2025-05-30","0","該当なし","4900","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】プレハブ、ツーバイフォー","時系列表","","【住宅】プレハブ、ツーバイフォー"
"0003119734","住宅着工統計 時系列表","月次","0","2025-05-30","0","該当なし","6720","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】季節調整値","時系列表","床面積","【住宅】季節調整値 床面積"
"0003119735","住宅着工統計 時系列表","年次","0","2025-05-30","0","該当なし","497280","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】利用関係別　構造別　建て方別　都道府県別　戸数","時系列表","","【住宅】利用関係別　構造別　建て方別　都道府県別　戸数"
"0003119736","住宅着工統計 時系列表","年度次","0","2025-05-30","0","該当なし","483840","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】利用関係別　構造別　建て方別　都道府県別　戸数","時系列表","","【住宅】利用関係別　構造別　建て方別　都道府県別　戸数"
"0003119754","住宅着工統計 時系列表","月次","0","2025-05-30","0","該当なし","203109","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】都道府県別床面積","時系列表","","【住宅】都道府県別床面積"
"0003119771","住宅着工統計 時系列表","月次","0","2025-05-30","0","該当なし","9438","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】利用関係別　戸数","時系列表","戸数・前年比・分譲に占める割合","【住宅】利用関係別　戸数 戸数・前年比・分譲に占める割合"
"0003119772","住宅着工統計 時系列表","月次","0","2025-05-30","0","該当なし","6720","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】季節調整値","時系列表","戸数","【住宅】季節調整値 戸数"
"0003119773","住宅着工統計 時系列表","年次","0","2025-05-30","0","該当なし","7104","2026-01-20","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】都道府県別戸数　時系列","時系列表","","【住宅】都道府県別戸数　時系列"
"0003139114","住宅着工統計 時系列表","月次","0","2025-05-30","0","該当なし","4410","2026-01-23","","00600120","建築着工統計調査","00600","国土交通省","","","08","住宅・土地・建設","02","建設","住宅着工統計","【住宅】構造別着工戸数","時系列表","","【住宅】構造別着工戸数"
