"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY"
"0003432846","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","21730","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-01","品目編 【１．製造品に関する統計表】（１）品目別出荷及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．製造品に関する統計表】（１）品目別出荷及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003432847","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","1300","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-02","品目編 【１．製造品に関する統計表】（２）品目群による都道府県別出荷額（産業中分類別、従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．製造品に関する統計表】（２）品目群による都道府県別出荷額（産業中分類別、従業者４人以上の事業所）","","品目編"
"0003432848","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","85861","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-03","品目編 【１．製造品に関する統計表】（３）品目別、都道府県別の出荷及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．製造品に関する統計表】（３）品目別、都道府県別の出荷及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003432849","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","14440","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-04","品目編 【１．製造品に関する統計表】（４）品目別、従業者規模別の産出事業所数及び出荷額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．製造品に関する統計表】（４）品目別、従業者規模別の産出事業所数及び出荷額（従業者４人以上の事業所）","","品目編"
"0003432850","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","18264","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-05","品目編 【１．製造品に関する統計表】（５）品目別出荷における産業別の産出事業所数及び出荷額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．製造品に関する統計表】（５）品目別出荷における産業別の産出事業所数及び出荷額（従業者４人以上の事業所）","","品目編"
"0003432851","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","8412","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-06","品目編 【１．製造品に関する統計表】（６）産業別出荷における品目別の産出事業所数及び出荷額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．製造品に関する統計表】（６）産業別出荷における品目別の産出事業所数及び出荷額（従業者４人以上の事業所）","","品目編"
"0003432852","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","4131","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-07","品目編 【１．製造品に関する統計表】（７）品目別の在庫及び産出事業所数（従業者３０人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．製造品に関する統計表】（７）品目別の在庫及び産出事業所数（従業者３０人以上の事業所）","","品目編"
"0003432893","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","32490","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-08","品目編 【１．製造品に関する統計表】（８）品目別、経営組織別、資本金階層別の製造品出荷額（従業者4人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．製造品に関する統計表】（８）品目別、経営組織別、資本金階層別の製造品出荷額（従業者4人以上の事業所）","","品目編"
"0003432894","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","1148","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-09","品目編 【２．賃加工品に関する統計表】 品目別の加工賃収入額及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【２．賃加工品に関する統計表】 品目別の加工賃収入額及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003432895","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","1050","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-10","品目編 【３．その他収入に関する統計表】（１）その他収入の種類別の産業別産出事業所数及び収入額（従業者４人以上の事業所）（産業中分類別）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【３．その他収入に関する統計表】（１）その他収入の種類別の産業別産出事業所数及び収入額（従業者４人以上の事業所）（産業中分類別）","","品目編"
"0003432896","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","2016","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-11","品目編 【３．その他収入に関する統計表】（２）その他収入の種類別の都道府県別産出事業所数及び収入額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【３．その他収入に関する統計表】（２）その他収入の種類別の都道府県別産出事業所数及び収入額（従業者４人以上の事業所）","","品目編"
"0003432897","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","21690","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-01","産業編 【１．産業別統計表 (産業細分類別)】（１）従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額及び付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．産業別統計表 (産業細分類別)】（１）従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額及び付加価値額）","","産業編"
"0003432898","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","40926","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-02","産業編 【１．産業別統計表 (産業細分類別)】(２)従業者３０人以上の事業所に関する統計表　事業所数、従業者数、現金給与総額、原材料使用額等、製品別出荷額等、生産額、付加価値額、粗付加価値額、在庫額及び有形固定資産額","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．産業別統計表 (産業細分類別)】(２)従業者３０人以上の事業所に関する統計表　事業所数、従業者数、現金給与総額、原材料使用額等、製品別出荷額等、生産額、付加価値額、粗付加価値額、在庫額及び有形固定資産額","","産業編"
"0003432899","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","19992","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-03","産業編 【１．産業別統計表 (産業細分類別)】（３）従業者４～２９人の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【１．産業別統計表 (産業細分類別)】（３）従業者４～２９人の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","","産業編"
"0003432900","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","1953","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-04","産業編 【２．従業者規模別統計表】（１）従業者４人以上の事業所に関する統計表（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額等）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【２．従業者規模別統計表】（１）従業者４人以上の事業所に関する統計表（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額等）","","産業編"
"0003432901","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","32760","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-05","産業編 【２．従業者規模別統計表】（２）従業者４人以上の事業所に関する統計表（産業細分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額等）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【２．従業者規模別統計表】（２）従業者４人以上の事業所に関する統計表（産業細分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額等）","","産業編"
"0003432902","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","2080","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-06","産業編 【２．従業者規模別統計表】（３）従業者３０人以上の事業所に関する統計表（産業中分類別の事業所数、在庫額、有形固定資産額）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【２．従業者規模別統計表】（３）従業者３０人以上の事業所に関する統計表（産業中分類別の事業所数、在庫額、有形固定資産額）","","産業編"
"0003432903","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","39120","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-07","産業編 【３．経営組織別資本金規模別統計表（産業細分類別）】従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【３．経営組織別資本金規模別統計表（産業細分類別）】従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","","産業編"
"0003432904","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","3934","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-08","産業編 【４．産業別統計表（産業細分類別）】従業者３０人以上の事業所に関する統計表（事業所数、事業所敷地面積及び１日当たり水源別用水量）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【４．産業別統計表（産業細分類別）】従業者３０人以上の事業所に関する統計表（事業所数、事業所敷地面積及び１日当たり水源別用水量）","","産業編"
"0003432905","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","1998","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-09","産業編 【５．参考表　推計による従業者３人以下の事業所に関する統計表】（１） 産業細分類別事業所数、従業者数及び製造品出荷額等","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【５．参考表　推計による従業者３人以下の事業所に関する統計表】（１） 産業細分類別事業所数、従業者数及び製造品出荷額等","","産業編"
"0003432906","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","5175","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-10","産業編 【５．参考表　推計による従業者３人以下の事業所に関する統計表】（２）都道府県別、東京特別区・政令指定都市別の産業中分類別事業所数、従業者数及び製造品出荷額等","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","【５．参考表　推計による従業者３人以下の事業所に関する統計表】（２）都道府県別、東京特別区・政令指定都市別の産業中分類別事業所数、従業者数及び製造品出荷額等","","産業編"
"0003432907","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","10950","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-01","地域別 １. 都道府県別、東京特別区・政令指定都市別統計表　（１）従業者４人以上の事業所に関する統計表　1 産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び付加価値額","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","１. 都道府県別、東京特別区・政令指定都市別統計表　（１）従業者４人以上の事業所に関する統計表　1 産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び付加価値額","","地域別"
"0003432908","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","3066","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-02","地域別 １. 都道府県別、東京特別区・政令指定都市別統計表　（１）従業者４人以上の事業所に関する統計表　2 従業者規模別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び付加価値額","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","１. 都道府県別、東京特別区・政令指定都市別統計表　（１）従業者４人以上の事業所に関する統計表　2 従業者規模別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び付加価値額","","地域別"
"0003432909","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","18250","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-03","地域別 １. 都道府県別、東京特別区・政令指定都市別統計表　（２）従業者３０人以上の事業所に関する統計表　1 産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","１. 都道府県別、東京特別区・政令指定都市別統計表　（２）従業者３０人以上の事業所に関する統計表　1 産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額","","地域別"
"0003432910","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","36500","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-04","地域別 １. 都道府県別、東京特別区・政令指定都市別統計表　（２）従業者３０人以上の事業所に関する統計表　2 産業中分類別の事業所数、在庫額及び有形固定資産額","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","１. 都道府県別、東京特別区・政令指定都市別統計表　（２）従業者３０人以上の事業所に関する統計表　2 産業中分類別の事業所数、在庫額及び有形固定資産額","","地域別"
"0003432911","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","16425","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-05","地域別 １. 都道府県別、東京特別区・政令指定都市別統計表　（３）従業者４～２９人の事業所に関する統計表（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","１. 都道府県別、東京特別区・政令指定都市別統計表　（３）従業者４～２９人の事業所に関する統計表（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","","地域別"
"0003432912","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","95256","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-06","地域別 ２. 都道府県別産業別統計表　従業者４人以上の事業所に関する統計表（産業細分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","２. 都道府県別産業別統計表　従業者４人以上の事業所に関する統計表（産業細分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び付加価値額）","","地域別"
"0003433001","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","158424","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-07","地域別 ３．市区町村別産業中分類別統計表　従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","３．市区町村別産業中分類別統計表　従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","","地域別"
"0003432914","工業統計調査 確報 ２０１９年確報","年次","201901-201912","2020-08-27","0","該当なし","8400","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-08","地域別 ４．都道府県別産業中分類別統計表　従業者３０人以上の事業所に関する統計表（事業所数、事業所敷地面積及び１日当たり水源別用水量）","05","鉱工業","02","製造業","工業統計調査","確報","２０１９年確報","４．都道府県別産業中分類別統計表　従業者３０人以上の事業所に関する統計表（事業所数、事業所敷地面積及び１日当たり水源別用水量）","","地域別"
"0003448098","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","該当なし","21675","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-01","品目編 【１．製造品に関する統計表】（１）品目別出荷及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（１）品目別出荷及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003448099","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","全国","1297","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-02","品目編 【１．製造品に関する統計表】（２）品目群による都道府県別出荷額（産業中分類別、従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（２）品目群による都道府県別出荷額（産業中分類別、従業者４人以上の事業所）","","品目編"
"0003448099","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","都道府県","1297","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-02","品目編 【１．製造品に関する統計表】（２）品目群による都道府県別出荷額（産業中分類別、従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（２）品目群による都道府県別出荷額（産業中分類別、従業者４人以上の事業所）","","品目編"
"0003448100","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","全国","85750","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-03","品目編 【１．製造品に関する統計表】（３）品目別、都道府県別の出荷及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（３）品目別、都道府県別の出荷及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003448100","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","都道府県","85750","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-03","品目編 【１．製造品に関する統計表】（３）品目別、都道府県別の出荷及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（３）品目別、都道府県別の出荷及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003448101","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","該当なし","12450","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-04","品目編 【１．製造品に関する統計表】（４）品目別、従業者規模別の産出事業所数及び出荷額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（４）品目別、従業者規模別の産出事業所数及び出荷額（従業者４人以上の事業所）","","品目編"
"0003448102","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","該当なし","18246","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-05","品目編 【１．製造品に関する統計表】（５）品目別出荷における産業別の産出事業所数及び出荷額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（５）品目別出荷における産業別の産出事業所数及び出荷額（従業者４人以上の事業所）","","品目編"
"0003448103","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","該当なし","8376","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-06","品目編 【１．製造品に関する統計表】（６）産業別出荷における品目別の産出事業所数及び出荷額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（６）産業別出荷における品目別の産出事業所数及び出荷額（従業者４人以上の事業所）","","品目編"
"0003448104","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","該当なし","4130","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-07","品目編 【１．製造品に関する統計表】（７）品目別の在庫及び産出事業所数（従業者３０人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（７）品目別の在庫及び産出事業所数（従業者３０人以上の事業所）","","品目編"
"0003448105","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","該当なし","24396","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-08","品目編 【１．製造品に関する統計表】（８）品目別、経営組織別、資本金階層別の製造品出荷額（従業者4人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．製造品に関する統計表】（８）品目別、経営組織別、資本金階層別の製造品出荷額（従業者4人以上の事業所）","","品目編"
"0003448106","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","該当なし","1148","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-09","品目編 【２．賃加工品に関する統計表】 品目別の加工賃収入額及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【２．賃加工品に関する統計表】 品目別の加工賃収入額及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003448107","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","該当なし","892","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-10","品目編 【３．その他収入に関する統計表】（１）その他収入の種類別の産業別産出事業所数及び収入額（従業者４人以上の事業所）（産業中分類別）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【３．その他収入に関する統計表】（１）その他収入の種類別の産業別産出事業所数及び収入額（従業者４人以上の事業所）（産業中分類別）","","品目編"
"0003448108","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-05","0","該当なし","1816","2022-07-05","","00550010","工業統計調査","00550","経済産業省","1-11","品目編 【３．その他収入に関する統計表】（２）その他収入の種類別の都道府県別産出事業所数及び収入額（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【３．その他収入に関する統計表】（２）その他収入の種類別の都道府県別産出事業所数及び収入額（従業者４人以上の事業所）","","品目編"
"0003448109","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","21690","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-01","産業編 【１．産業別統計表 (産業細分類別)】（１）従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額及び付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．産業別統計表 (産業細分類別)】（１）従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額及び付加価値額）","","産業編"
"0003448110","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","37520","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-02","産業編 【１．産業別統計表 (産業細分類別)】(２)従業者３０人以上の事業所に関する統計表　事業所数、従業者数、現金給与総額、原材料使用額等、製品別出荷額等、生産額、付加価値額、粗付加価値額、在庫額及び有形固定資産額","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．産業別統計表 (産業細分類別)】(２)従業者３０人以上の事業所に関する統計表　事業所数、従業者数、現金給与総額、原材料使用額等、製品別出荷額等、生産額、付加価値額、粗付加価値額、在庫額及び有形固定資産額","","産業編"
"0003448111","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","18079","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-03","産業編 【１．産業別統計表 (産業細分類別)】（３）従業者４～２９人の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【１．産業別統計表 (産業細分類別)】（３）従業者４～２９人の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","","産業編"
"0003448112","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","1857","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-04","産業編 【２．従業者規模別統計表】（１）従業者４人以上の事業所に関する統計表（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額等）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【２．従業者規模別統計表】（１）従業者４人以上の事業所に関する統計表（産業中分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額等）","","産業編"
"0003448113","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","30700","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-05","産業編 【２．従業者規模別統計表】（２）従業者４人以上の事業所に関する統計表（産業細分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額等）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【２．従業者規模別統計表】（２）従業者４人以上の事業所に関する統計表（産業細分類別の事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等、生産額及び付加価値額等）","","産業編"
"0003448114","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","2074","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-06","産業編 【２．従業者規模別統計表】（３）従業者３０人以上の事業所に関する統計表（産業中分類別の事業所数、在庫額、有形固定資産額）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【２．従業者規模別統計表】（３）従業者３０人以上の事業所に関する統計表（産業中分類別の事業所数、在庫額、有形固定資産額）","","産業編"
"0003448115","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","34493","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-07","産業編 【３．経営組織別資本金規模別統計表（産業細分類別）】従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【３．経営組織別資本金規模別統計表（産業細分類別）】従業者４人以上の事業所に関する統計表（事業所数、従業者数、現金給与総額、原材料使用額等、製造品出荷額等及び粗付加価値額）","","産業編"
"0003448116","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","3582","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-08","産業編 【４．産業別統計表（産業細分類別）】従業者３０人以上の事業所に関する統計表（事業所数、事業所敷地面積及び１日当たり水源別用水量）","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【４．産業別統計表（産業細分類別）】従業者３０人以上の事業所に関する統計表（事業所数、事業所敷地面積及び１日当たり水源別用水量）","","産業編"
"0003448117","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","1995","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-09","産業編 【５．参考表　推計による従業者３人以下の事業所に関する統計表】（１） 産業細分類別事業所数、従業者数及び製造品出荷額等","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【５．参考表　推計による従業者３人以下の事業所に関する統計表】（１） 産業細分類別事業所数、従業者数及び製造品出荷額等","","産業編"
"0003448118","工業統計調査 確報 ２０２０年確報","年次","202001-202012","2022-03-08","0","該当なし","4848","2022-07-05","","00550010","工業統計調査","00550","経済産業省","2-10","産業編 【５．参考表　推計による従業者３人以下の事業所に関する統計表】（２）都道府県別、東京特別区・政令指定都市別の産業中分類別事業所数、従業者数及び製造品出荷額等","05","鉱工業","02","製造業","工業統計調査","確報","２０２０年確報","【５．参考表　推計による従業者３人以下の事業所に関する統計表】（２）都道府県別、東京特別区・政令指定都市別の産業中分類別事業所数、従業者数及び製造品出荷額等","","産業編"
