"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE.@no","TITLE.$"
"0003119385","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発額 13部門分類","-","201101-201112","2015-12-25","0","該当なし","112","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発額","13部門分類","","",""
"0003119386","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発依存度 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","2292","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発依存度","統合小分類（190部門）","","",""
"0003119614","平成23年（2011年）産業連関表（確報）","取引基本表 投入表 統合小分類","-","201101-201112","2015-12-25","0","該当なし","305144","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表","投入表","統合小分類","","",""
"0003119725","平成23年（2011年）産業連関表（確報）","取引基本表 購入者価格評価表 統合大分類（13部門）","-","201101-201112","2015-12-25","0","該当なし","574","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表","購入者価格評価表","統合大分類（13部門）","","",""
"0003119785","平成23年（2011年）産業連関表（確報）","取引基本表 産出表 統合小分類","-","201101-201112","2015-12-25","0","該当なし","305144","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表","産出表","統合小分類","","",""
"0003119786","平成23年（2011年）産業連関表（確報）","取引基本表 産出表 基本分類","-","201101-201112","2015-12-25","0","該当なし","974134","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","取引基本表","産出表","基本分類","","",""
"0003120296","平成23年（2011年）産業連関表（確報）","投入係数表 投入係数表 13部門分類","-","201101-201112","2015-12-25","0","該当なし","308","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","投入係数表","投入係数表","13部門分類","","",""
"0003120297","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発係数 13部門分類","-","201101-201112","2015-12-25","0","該当なし","112","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発係数","13部門分類","","",""
"0003120298","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発依存度 13部門分類","-","201101-201112","2015-12-25","0","該当なし","112","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発依存度","13部門分類","","",""
"0003120299","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発係数 13部門分類","-","201101-201112","2015-12-25","0","該当なし","112","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発係数","13部門分類","","",""
"0003120300","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発係数 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","2292","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発係数","統合小分類（190部門）","","",""
"0003120301","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発依存度 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","2292","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発依存度","統合小分類（190部門）","","",""
"0003120388","平成23年（2011年）産業連関表（確報）","投入係数表 投入係数表 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","12862","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","投入係数表","投入係数表","統合中分類（108部門）","","",""
"0003120389","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発係数 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","1090","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発係数","統合中分類（108部門）","","",""
"0003120390","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発依存度 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","1090","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発依存度","統合中分類（108部門）","","",""
"0003120391","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発係数 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","1090","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発係数","統合中分類（108部門）","","",""
"0003120392","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発依存度 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","342","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発依存度","統合大分類（37部門）","","",""
"0003120393","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発係数 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","342","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発係数","統合大分類（37部門）","","",""
"0003120394","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発依存度 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","342","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発依存度","統合大分類（37部門）","","",""
"0003120407","平成23年（2011年）産業連関表（確報）","投入係数表 投入係数表 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","1748","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","投入係数表","投入係数表","統合大分類（37部門）","","",""
"0003120408","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発係数 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","342","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発係数","統合大分類（37部門）","","",""
"0003120409","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発依存度 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","342","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発依存度","統合大分類（37部門）","","",""
"0003120410","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発係数 統合大分類（37部門）","-","201101-201112","2015-12-25","0","該当なし","342","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発係数","統合大分類（37部門）","","",""
"0003120411","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発依存度 13部門分類","-","201101-201112","2015-12-25","0","該当なし","112","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発依存度","13部門分類","","",""
"0003120412","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発係数 13部門分類","-","201101-201112","2015-12-25","0","該当なし","112","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発係数","13部門分類","","",""
"0003120413","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発依存度 13部門分類","-","201101-201112","2015-12-25","0","該当なし","112","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発依存度","13部門分類","","",""
"0003120426","平成23年（2011年）産業連関表（確報）","投入係数表 投入係数表 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","38582","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","投入係数表","投入係数表","統合小分類（190部門）","","",""
"0003120428","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発依存度 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","2292","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発依存度","統合小分類（190部門）","","",""
"0003120429","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発係数 統合小分類（190部門）","-","201101-201112","2015-12-25","0","該当なし","2292","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発係数","統合小分類（190部門）","","",""
"0003120430","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発依存度 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","1090","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発依存度","統合中分類（108部門）","","",""
"0003120431","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発係数 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","1090","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発係数","統合中分類（108部門）","","",""
"0003120432","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発依存度 統合中分類（108部門）","-","201101-201112","2015-12-25","0","該当なし","1090","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成23年（2011年）産業連関表（確報）","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発依存度","統合中分類（108部門）","","",""
"0003174424","平成12－17－23年接続産業連関表","取引基本表 生産者価格評価表 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","12540","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","取引基本表","生産者価格評価表","統合大分類（37部門）","","",""
"0003174425","平成12－17－23年接続産業連関表","投入係数表 投入係数表 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","8930","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","投入係数表","投入係数表","統合大分類（37部門）","","",""
"0003174426","平成12－17－23年接続産業連関表","投入係数表 (参考)最終需要項目の商品構成 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","投入係数表","(参考)最終需要項目の商品構成","統合大分類（37部門）","","",""
"0003174427","平成12－17－23年接続産業連関表","逆行列係数表 [I-(I-M)A]-1 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","7585","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","逆行列係数表","[I-(I-M)A]-1","統合大分類（37部門）","","",""
"0003174428","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発額 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発額","統合大分類（37部門）","","",""
"0003174429","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発係数 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発係数","統合大分類（37部門）","","",""
"0003174430","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発依存度 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発依存度","統合大分類（37部門）","","",""
"0003174431","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発額 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発額","統合大分類（37部門）","","",""
"0003174432","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発係数 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発係数","統合大分類（37部門）","","",""
"0003174433","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発依存度 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発依存度","統合大分類（37部門）","","",""
"0003174434","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発額 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発額","統合大分類（37部門）","","",""
"0003174435","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発係数 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発係数","統合大分類（37部門）","","",""
"0003174436","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発依存度 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","1710","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発依存度","統合大分類（37部門）","","",""
"0003174437","平成12－17－23年接続産業連関表","国内生産額比較表 国内生産額比較表 基本分類（行）","-","0","2017-03-31","0","該当なし","5489","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","国内生産額比較表","国内生産額比較表","基本分類（行）","","",""
"0003174438","平成12－17－23年接続産業連関表","国内生産額比較表 国内生産額比較表 13部門分類","-","0","2017-03-31","0","該当なし","154","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","国内生産額比較表","国内生産額比較表","13部門分類","","",""
"0003174439","平成12－17－23年接続産業連関表","輸入額比較表 輸入額比較表 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","385","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","輸入額比較表","輸入額比較表","統合大分類（37部門）","","",""
"0003174441","平成12－17－23年接続産業連関表","取引基本表 投入表（名目・実質） 基本分類","-","0","2017-03-31","0","該当なし","1027980","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","取引基本表","投入表（名目・実質）","基本分類","","",""
"0003174442","平成12－17－23年接続産業連関表","取引基本表 産出表（名目・実質） 基本分類","-","0","2017-03-31","0","該当なし","1027980","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","取引基本表","産出表（名目・実質）","基本分類","","",""
"0003174443","平成12－17－23年接続産業連関表","取引基本表 生産者価格評価表 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","72080","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","取引基本表","生産者価格評価表","統合中分類（105部門）","","",""
"0003174444","平成12－17－23年接続産業連関表","投入係数表 投入係数表 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","61480","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","投入係数表","投入係数表","統合中分類（105部門）","","",""
"0003174445","平成12－17－23年接続産業連関表","投入係数表 (参考)最終需要項目の商品構成 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","投入係数表","(参考)最終需要項目の商品構成","統合中分類（105部門）","","",""
"0003174446","平成12－17－23年接続産業連関表","逆行列係数表 [I-(I-M)A]-1 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","57225","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","逆行列係数表","[I-(I-M)A]-1","統合中分類（105部門）","","",""
"0003174447","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発額 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発額","統合中分類（105部門）","","",""
"0003174448","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発係数 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発係数","統合中分類（105部門）","","",""
"0003174449","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表 最終需要項目別生産誘発依存度 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別生産誘発額等諸表","最終需要項目別生産誘発依存度","統合中分類（105部門）","","",""
"0003174450","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発額 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発額","統合中分類（105部門）","","",""
"0003174451","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発係数 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発係数","統合中分類（105部門）","","",""
"0003174452","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表 最終需要項目別粗付加価値誘発依存度 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別粗付加価値誘発額等諸表","最終需要項目別粗付加価値誘発依存度","統合中分類（105部門）","","",""
"0003174453","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発額 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発額","統合中分類（105部門）","","",""
"0003174454","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発係数 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発係数","統合中分類（105部門）","","",""
"0003174455","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表 最終需要項目別輸入誘発依存度 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","5300","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","最終需要項目別輸入誘発額等諸表","最終需要項目別輸入誘発依存度","統合中分類（105部門）","","",""
"0003174456","平成12－17－23年接続産業連関表","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","3180","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","輸入係数、輸入品投入係数、総合輸入係数及び総合粗付加価値係数表","統合中分類（105部門）","","",""
"0003174457","平成12－17－23年接続産業連関表","国内生産額比較表 国内生産額比較表 統合大分類（37部門）","-","0","2017-03-31","0","該当なし","418","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","国内生産額比較表","国内生産額比較表","統合大分類（37部門）","","",""
"0003174458","平成12－17－23年接続産業連関表","輸入額比較表 輸入額比較表 統合中分類（105部門）","-","0","2017-03-31","0","該当なし","1001","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","輸入額比較表","輸入額比較表","統合中分類（105部門）","","",""
"0003174459","平成12－17－23年接続産業連関表","国内需要額合計比較表 国内需要額合計比較表 統合小分類（184部門）","-","0","2017-03-31","0","該当なし","2035","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","国内需要額合計比較表","国内需要額合計比較表","統合小分類（184部門）","","",""
"0003174461","平成12－17－23年接続産業連関表","取引基本表 投入表（名目・実質） 統合小分類（184部門）","-","0","2017-03-31","0","該当なし","315825","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","取引基本表","投入表（名目・実質）","統合小分類（184部門）","","",""
"0003174462","平成12－17－23年接続産業連関表","取引基本表 産出表（名目・実質） 統合小分類（184部門）","-","0","2017-03-31","0","該当なし","315825","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","取引基本表","産出表（名目・実質）","統合小分類（184部門）","","",""
"0003174463","平成12－17－23年接続産業連関表","取引基本表 生産者価格評価表 13部門分類","-","0","2017-03-31","0","該当なし","2800","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","取引基本表","生産者価格評価表","13部門分類","","",""
"0003174464","平成12－17－23年接続産業連関表","投入係数表 投入係数表 13部門分類","-","0","2017-03-31","0","該当なし","1610","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","投入係数表","投入係数表","13部門分類","","",""
"0003174465","平成12－17－23年接続産業連関表","投入係数表 (参考)最終需要項目の商品構成 13部門分類","-","0","2017-03-31","0","該当なし","560","2017-04-14","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12－17－23年接続産業連関表","投入係数表","(参考)最終需要項目の商品構成","13部門分類","","",""
