"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003356066","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","486","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-14","3.土地の移動状況 資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：企業数については重複回答あり。"
"0003356066","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","486","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-14","3.土地の移動状況 資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：企業数については重複回答あり。"
"0003356067","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","270","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-14","3.土地の移動状況 資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　上場の有無(3区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　上場の有無(3区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：企業数については重複回答あり。"
"0003356067","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","270","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-14","3.土地の移動状況 資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　上場の有無(3区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　上場の有無(3区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：企業数については重複回答あり。"
"0003356068","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","702","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-14","3.土地の移動状況 資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　常用雇用者数(11区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　常用雇用者数(11区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：企業数については重複回答あり。"
"0003356068","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","702","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-14","3.土地の移動状況 資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　常用雇用者数(11区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　常用雇用者数(11区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：企業数については重複回答あり。"
"0003356069","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","324","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-14","3.土地の移動状況 資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　組織形態(4区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　組織形態(4区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：企業数については重複回答あり。"
"0003356069","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","324","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-14","3.土地の移動状況 資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　組織形態(4区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","資本金階級・上場の有無・常用雇用者数・組織形態別土地取引の状況　組織形態(4区分)　移動区分(2区分)・資産区分(2区分)別企業数・割合・1企業当たりの面積","注：企業数については重複回答あり。"
"0003356070","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","2295","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-15","3.土地の移動状況 所有土地面積に対する取引土地面積の割合(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356070","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","2295","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-15","3.土地の移動状況 所有土地面積に対する取引土地面積の割合(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356071","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","630","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-16","3.土地の移動状況 所有土地面積に対する取引土地面積の割合(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356071","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","630","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-16","3.土地の移動状況 所有土地面積に対する取引土地面積の割合(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．面積は内訳の計と合計が合わない場合がある。"
"0003356072","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","405","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-17","3.土地の移動状況 所有土地面積に対する取引土地面積の割合　資本金(7区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合　資本金(7区分)　資産区分(2区分)別面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356072","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","405","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-17","3.土地の移動状況 所有土地面積に対する取引土地面積の割合　資本金(7区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合　資本金(7区分)　資産区分(2区分)別面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356073","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","225","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-17","3.土地の移動状況 所有土地面積に対する取引土地面積の割合　上場の有無(3区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合　上場の有無(3区分)　資産区分(2区分)別面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356073","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","225","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-17","3.土地の移動状況 所有土地面積に対する取引土地面積の割合　上場の有無(3区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合　上場の有無(3区分)　資産区分(2区分)別面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356074","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","585","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-17","3.土地の移動状況 所有土地面積に対する取引土地面積の割合　常用雇用者数(11区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合　常用雇用者数(11区分)　資産区分(2区分)別面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356074","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","585","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-17","3.土地の移動状況 所有土地面積に対する取引土地面積の割合　常用雇用者数(11区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合　常用雇用者数(11区分)　資産区分(2区分)別面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356075","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","270","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-17","3.土地の移動状況 所有土地面積に対する取引土地面積の割合　組織形態(4区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合　組織形態(4区分)　資産区分(2区分)別面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356075","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","270","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-17","3.土地の移動状況 所有土地面積に対する取引土地面積の割合　組織形態(4区分)　資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積に対する取引土地面積の割合　組織形態(4区分)　資産区分(2区分)別面積・割合","注：面積は内訳の計と合計が合わない場合がある。"
"0003356045","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","99","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-2","3.土地の移動状況 土地の移動状況(価格)　移動区分(5区分)　資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","土地の移動状況(価格)　移動区分(5区分)　資産区分(2区分)別帳簿価格・割合","注：『その他変動分』の『増加』『減少』分については、2003年度より調査票を『増加分』『減少分』と分けていたものから『変動分』へと統合したことに伴い、各調査票毎の変動分を『増加』『減少』別に集計した。"
"0003356045","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","99","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-2","3.土地の移動状況 土地の移動状況(価格)　移動区分(5区分)　資産区分(2区分)別帳簿価格・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","土地の移動状況(価格)　移動区分(5区分)　資産区分(2区分)別帳簿価格・割合","注：『その他変動分』の『増加』『減少』分については、2003年度より調査票を『増加分』『減少分』と分けていたものから『変動分』へと統合したことに伴い、各調査票毎の変動分を『増加』『減少』別に集計した。"
"0003356046","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","1377","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-3","3.土地の移動状況 所有土地面積の増減状況(A表)　業種(49区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況(A表)　業種(49区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．面積は内訳の計と合計が合わない場合がある。<br>　　４．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年から2年前12月31日現在の所有土地面積」を引いた値である。"
"0003356046","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","1377","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-3","3.土地の移動状況 所有土地面積の増減状況(A表)　業種(49区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況(A表)　業種(49区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．面積は内訳の計と合計が合わない場合がある。<br>　　４．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年から2年前12月31日現在の所有土地面積」を引いた値である。"
"0003356047","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","378","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-4","3.土地の移動状況 所有土地面積の増減状況(B表)　業種(12区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況(B表)　業種(12区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．面積は内訳の計と合計が合わない場合がある。<br>　　４．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356047","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","378","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-4","3.土地の移動状況 所有土地面積の増減状況(B表)　業種(12区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況(B表)　業種(12区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．面積は内訳の計と合計が合わない場合がある。<br>　　４．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356048","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","243","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-5","3.土地の移動状況 所有土地面積の増減状況　資本金(7区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況　資本金(7区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．面積は内訳の計と合計が合わない場合がある。<br>　　２．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356048","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","243","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-5","3.土地の移動状況 所有土地面積の増減状況　資本金(7区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況　資本金(7区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．面積は内訳の計と合計が合わない場合がある。<br>　　２．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356049","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","135","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-5","3.土地の移動状況 所有土地面積の増減状況　上場の有無(3区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況　上場の有無(3区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．面積は内訳の計と合計が合わない場合がある。<br>　　２．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356049","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","135","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-5","3.土地の移動状況 所有土地面積の増減状況　上場の有無(3区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況　上場の有無(3区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．面積は内訳の計と合計が合わない場合がある。<br>　　２．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356050","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","351","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-5","3.土地の移動状況 所有土地面積の増減状況　常用雇用者数(11区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況　常用雇用者数(11区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．面積は内訳の計と合計が合わない場合がある。<br>　　２．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356050","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","351","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-5","3.土地の移動状況 所有土地面積の増減状況　常用雇用者数(11区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況　常用雇用者数(11区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．面積は内訳の計と合計が合わない場合がある。<br>　　２．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356051","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","162","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-5","3.土地の移動状況 所有土地面積の増減状況　組織形態(4区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況　組織形態(4区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．面積は内訳の計と合計が合わない場合がある。<br>　　２．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356051","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","162","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-5","3.土地の移動状況 所有土地面積の増減状況　組織形態(4区分)　調査時点(2区分)・資産区分(2区分)別面積","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","所有土地面積の増減状況　組織形態(4区分)　調査時点(2区分)・資産区分(2区分)別面積","注：１．面積は内訳の計と合計が合わない場合がある。<br>　　２．表頭の表章項目の「計」の値は、「調査年1月1日現在の所有土地面積」から「調査年月2年度前12月31日現在の所有土地面積」を引いた値である。"
"0003356052","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","2295","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-6","3.土地の移動状況 購入・売却による所有土地の増減状況(面積)(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(面積)(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．面積は内訳の計と合計が合わない場合がある。<br>　　４．表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356052","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","2295","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-6","3.土地の移動状況 購入・売却による所有土地の増減状況(面積)(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(面積)(A表)　業種(49区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","注：１．業種は、2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含め、『その他の事業サービス業』を『専門サービス業』と『その他の事業サービス業』に分割し、法人土地基本調査と同様の業種区分とした。<br>　　２．業種は、1999年度より、法人土地基本調査と同様の業種区分に総合商社、百貨店を加え、日本標準産業分類の改訂（2002.3）に伴う業種の変更を行った。<br>　　３．面積は内訳の計と合計が合わない場合がある。<br>　　４．表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356053","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","630","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-7","3.土地の移動状況 購入・売却による所有土地の増減状況(面積)(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(面積)(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．面積は内訳の計と合計が合わない場合がある。<br>　　４．表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356053","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","都道府県","630","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-7","3.土地の移動状況 購入・売却による所有土地の増減状況(面積)(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(面積)(B表)　業種(12区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","注：１．2003年度より、『卸売業』に『総合商社』を、『小売業』に『百貨店』を含めた。<br>　　２．Ｂ表は、Ａ表で揚げている業種区分を、1992年度以前の業種区分に対応するように組み替えたものである。<br>　　３．面積は内訳の計と合計が合わない場合がある。<br>　　４．表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
"0003356054","企業の土地取得状況等に関する調査","年次","0","2019-12-18","0","全国","405","2019-12-19","","00600500","企業の土地取得状況等に関する調査","00600","国土交通省","3-8","3.土地の移動状況 購入・売却による所有土地の増減状況(面積)　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","08","住宅・土地・建設","01","住宅・土地","企業の土地取得状況等に関する調査","3.土地の移動状況","購入・売却による所有土地の増減状況(面積)　資本金(7区分)　移動区分(2区分)・資産区分(2区分)別面積・割合","注：１．面積は内訳の計と合計が合わない場合がある。<br>　　２．表頭の表章項目の「計」の値は、「購入土地」から「売却土地」を引いた値である。"
