"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003287332","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","260","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3","累年統計表 豚 肥育豚飼養頭数規模別飼養頭数（全国）（1999年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","豚","肥育豚飼養頭数規模別飼養頭数（全国）（1999年～2018年）","１　四捨五入の関係で内訳と計は必ずしも一致しない。	２　この統計表には学校、試験場等の非営利的な飼養者は含まない。	３　2000年は畜産基本調査、2005年、2010年及び2015年は畜産統計調査を休止した。	４　2008年調査から階層区分を変更したため、「１～９頭」、「10～29」、「30～49」及び「50～99」を「１～99頭」に	　　変更した。	　「１～９頭」は「10～29」、「30～49」及び「50～99」を含む。","平成30年畜産統計",""
"0003274448","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","744","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-1","豚（2018年２月１日調査） 全国農業地域・都道府県別 飼養戸数・頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域・都道府県別","飼養戸数・頭数","","平成30年畜産統計",""
"0003274449","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","620","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-1","豚（2018年２月１日調査） 全国農業地域・都道府県別 肥育豚飼養頭数規模別の飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域・都道府県別","肥育豚飼養頭数規模別の飼養戸数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　「3,000頭以上」は、戸数が少なく都道府県別の推定ができないため、全国値のみ表記した。","平成30年畜産統計",""
"0003274450","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","620","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-1","豚（2018年２月１日調査） 全国農業地域・都道府県別 肥育豚飼養頭数規模別の飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域・都道府県別","肥育豚飼養頭数規模別の飼養頭数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　「3,000頭以上」は、戸数が少なく都道府県別の推定ができないため、全国値のみ表記した。３　この表の飼養頭数は、各階層の飼養者が飼っている全ての豚（子取り用めす豚、肥育豚、種おす豚、その他（肥育用のもと豚等）を含む。）の頭数である。","平成30年畜産統計",""
"0003274451","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","558","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-1","豚（2018年２月１日調査） 全国農業地域・都道府県別 子取り用めす豚飼養頭数規模別の飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域・都道府県別","子取り用めす豚飼養頭数規模別の飼養戸数","この表には学校、試験場等の非営利的な飼養者は含まない。","平成30年畜産統計",""
"0003274452","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","558","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-1","豚（2018年２月１日調査） 全国農業地域・都道府県別 子取り用めす豚飼養頭数規模別の飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域・都道府県別","子取り用めす豚飼養頭数規模別の飼養頭数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表の飼養頭数は、各階層の飼養者が飼っている全ての豚（子取り用めす豚、肥育豚、種おす豚、その他（肥育用のもと豚等）を含む。）の頭数である。","平成30年畜産統計",""
"0003274453","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","372","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-1","豚（2018年２月１日調査） 全国農業地域・都道府県別 経営タイプ別飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域・都道府県別","経営タイプ別飼養戸数","この表には学校、試験場等の非営利的な飼養者は含まない。","平成30年畜産統計",""
"0003274454","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","372","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-1","豚（2018年２月１日調査） 全国農業地域・都道府県別 経営タイプ別飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域・都道府県別","経営タイプ別飼養頭数","この表には学校、試験場等の非営利的な飼養者は含まない。","平成30年畜産統計",""
"0003274455","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","310","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-1","豚（2018年２月１日調査） 全国農業地域・都道府県別 経営組織別飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域・都道府県別","経営組織別飼養戸数","この表には学校、試験場等の非営利的な飼養者は含まない。","平成30年畜産統計",""
"0003274456","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","310","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-1","豚（2018年２月１日調査） 全国農業地域・都道府県別 経営組織別飼養頭数","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域・都道府県別","経営組織別飼養頭数","この表には学校、試験場等の非営利的な飼養者は含まない。","平成30年畜産統計",""
"0003274457","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","680","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-2","豚（2018年２月１日調査） 全国農業地域別・飼養頭数規模別 経営タイプ別飼養戸数（肥育豚飼養頭数規模別）","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域別・飼養頭数規模別","経営タイプ別飼養戸数（肥育豚飼養頭数規模別）","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　「うち3,000頭以上」は、戸数が少なく農業地域別の推定ができないため、全国値のみ表記した。","平成30年畜産統計",""
"0003274458","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","680","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-2","豚（2018年２月１日調査） 全国農業地域別・飼養頭数規模別 経営タイプ別飼養頭数（肥育豚飼養頭数規模別）","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域別・飼養頭数規模別","経営タイプ別飼養頭数（肥育豚飼養頭数規模別）","１　この表には学校、試験場等の非営利的な飼養者は含まない。	２　「うち3,000頭以上」は、戸数が少なく農業地域別の推定ができないため、全国値のみ表記した。	３　この表の飼養頭数は、各階層の飼養者が飼っている全ての豚（子取り用めす豚、肥育豚、種おす豚及びその他（肥育用のもと豚等））の頭数である。	","平成30年畜産統計",""
"0003274459","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","675","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-2","豚（2018年２月１日調査） 全国農業地域別・飼養頭数規模別 経営タイプ別飼養戸数（子取り用めす豚飼養頭数規模別）","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域別・飼養頭数規模別","経営タイプ別飼養戸数（子取り用めす豚飼養頭数規模別）","この表には学校、試験場等の非営利的な飼養者は含まない。","平成30年畜産統計",""
"0003274460","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","675","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-2","豚（2018年２月１日調査） 全国農業地域別・飼養頭数規模別 経営タイプ別飼養頭数（子取り用めす豚飼養頭数規模別）","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域別・飼養頭数規模別","経営タイプ別飼養頭数（子取り用めす豚飼養頭数規模別）","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表の飼養頭数は、各階層の飼養者が飼っている全ての豚（子取り用めす豚、肥育豚、種おす豚及びその他（肥育用のもと豚等））の頭数である。","平成30年畜産統計",""
"0003274461","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","680","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-2","豚（2018年２月１日調査） 全国農業地域別・飼養頭数規模別 経営組織別飼養戸数（肥育豚飼養頭数規模別）","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域別・飼養頭数規模別","経営組織別飼養戸数（肥育豚飼養頭数規模別）","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　「うち3,000頭以上」は、戸数が少なく農業地域別の推定ができないため、全国値のみ表記した。","平成30年畜産統計",""
"0003274462","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","680","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-2","豚（2018年２月１日調査） 全国農業地域別・飼養頭数規模別 経営組織別飼養頭数（肥育豚飼養頭数規模別）","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域別・飼養頭数規模別","経営組織別飼養頭数（肥育豚飼養頭数規模別）","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　「うち3,000頭以上」は、戸数が少なく農業地域別の推定ができないため、全国値のみ表記した。３　この表の飼養頭数は、各階層の飼養者が飼っている全ての豚（子取り用めす豚、肥育豚、種おす豚及びその他（肥育用のもと豚等））の頭数である。","平成30年畜産統計",""
"0003274463","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","675","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-2","豚（2018年２月１日調査） 全国農業地域別・飼養頭数規模別 経営組織別飼養戸数（子取り用めす豚飼養頭数規模別）","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域別・飼養頭数規模別","経営組織別飼養戸数（子取り用めす豚飼養頭数規模別）","この表には学校、試験場等の非営利的な飼養者は含まない。	","平成30年畜産統計",""
"0003274464","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","675","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","3-2","豚（2018年２月１日調査） 全国農業地域別・飼養頭数規模別 経営組織別飼養頭数（子取り用めす豚飼養頭数規模別）","04","農林水産業","02","畜産業","畜産統計調査","確報","豚（2018年２月１日調査）","全国農業地域別・飼養頭数規模別","経営組織別飼養頭数（子取り用めす豚飼養頭数規模別）","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表の飼養頭数は、各階層の飼養者が飼っている全ての豚（子取り用めす豚、肥育豚、種おす豚及びその他（肥育用のもと豚等））の頭数である。","平成30年畜産統計",""
"0003274500","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-04-01","0","該当なし","550","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4","累年統計表 採卵鶏 飼養戸数・羽数（全国）（1965年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","採卵鶏","飼養戸数・羽数（全国）（1965年～2018年）","１　四捨五入の関係で内訳と計は必ずしも一致しない。	２　1965年から1968年までは農業調査、1969年から2003年までは畜産基本調査（ただし、1975年、1980年、1985年、　　1990年、1995年及び2000年は畜産予察調査、情報収集等による。）、2004年以降は畜産統計調査である。	３　1972年以前は沖縄を含まない。	４　1991年から1997年までの数値は成鶏めす300羽未満の飼養者は含まない。	５　1998年以降の数値は成鶏めす1,000羽未満の飼養者は含まない。	６　1998年から成鶏めす1,000羽以上の飼養者を調査対象として調査したため、1997年の数値は、統計の連続性を図るため	　　1998年の基準を用いて組替集計し９（新）として表記した。なお、従来の方法で調査した1997年の結果は９（旧）とし	　　て表記した。	　　1980年、2005年、2010年及び2015年は調査を休止したため、1981年の対前年比は1979年と、2006年の対前年比は2004年と、　　2011年の対前年比は2009年と、2016年の対前年比は2014年と対比して表章した。","平成30年畜産統計",""
"0003274501","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","560","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4","累年統計表 採卵鶏 飼養戸数・羽数（全国農業地域別）（2014年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","採卵鶏","飼養戸数・羽数（全国農業地域別）（2014年～2018年）","１　四捨五入の関係で内訳と計は必ずしも一致しない。						２　成鶏めす1,000羽未満の飼養者は含まない。						３　2015年は、2015年農林業センサス実施年のため調査を休止した。","平成30年畜産統計",""
"0003287333","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","168","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4","累年統計表 採卵鶏 成鶏めす飼養羽数規模別飼養戸数（全国）（1999年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","採卵鶏","成鶏めす飼養羽数規模別飼養戸数（全国）（1999年～2018年）","１　四捨五入の関係で内訳と計は必ずしも一致しない。２　この統計表には学校、試験場等の非営利的な飼養者は含まない。３　種鶏のみ飼養者は除く。４　2000年は畜産基本調査、2005年、2010年及び2015年は畜産統計調査を休止した。５　2003年の（原数値）は、2004年から、飼養戸数の３桁以下の数値を原数表示することとしたため掲載した原数値である。","平成30年畜産統計",""
"0003287334","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","120","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4","累年統計表 採卵鶏 成鶏めす飼養羽数規模別成鶏めす飼養羽数（全国）（1999年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","採卵鶏","成鶏めす飼養羽数規模別成鶏めす飼養羽数（全国）（1999年～2018年）","１　四捨五入の関係で内訳と計は必ずしも一致しない。２　この統計表には学校、試験場等の非営利的な飼養者は含まない。３　種鶏のみ飼養者は除く。４　2000年は畜産基本調査、2005年、2010年及び2015年は畜産統計調査を休止した。","平成30年畜産統計",""
"0003274465","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","682","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏（2018年２月１日調査） 全国農業地域・都道府県別 飼養戸数・羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域・都道府県別","飼養戸数・羽数","採卵鶏の飼養戸数には種鶏のみの飼養者及び成鶏めす１千羽未満の飼養者を含まない。","平成30年畜産統計",""
"0003274466","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","496","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏（2018年２月１日調査） 全国農業地域・都道府県別 成鶏めす飼養羽数規模別の飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域・都道府県別","成鶏めす飼養羽数規模別の飼養戸数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表には種鶏のみの飼養者は含まない。","平成30年畜産統計",""
"0003274467","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","372","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏（2018年２月１日調査） 全国農業地域・都道府県別 成鶏めす飼養羽数規模別の成鶏めす飼養羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域・都道府県別","成鶏めす飼養羽数規模別の成鶏めす飼養羽数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表には種鶏のみの飼養者は含まない。","平成30年畜産統計",""
"0003274468","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","372","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏（2018年２月１日調査） 全国農業地域・都道府県別 成鶏めす飼養羽数規模別のひな導入羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域・都道府県別","成鶏めす飼養羽数規模別のひな導入羽数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表には種鶏のみの飼養者は含まない。","平成30年畜産統計",""
"0003274469","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","248","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏（2018年２月１日調査） 全国農業地域・都道府県別 経営組織別成鶏めす飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域・都道府県別","経営組織別成鶏めす飼養戸数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表には種鶏のみの飼養者は含まない。","平成30年畜産統計",""
"0003274470","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","248","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏（2018年２月１日調査） 全国農業地域・都道府県別 経営組織別成鶏めす飼養羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域・都道府県別","経営組織別成鶏めす飼養羽数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表には種鶏のみの飼養者は含まない。","平成30年畜産統計",""
"0003274471","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","744","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-1","採卵鶏（2018年２月１日調査） 全国農業地域・都道府県別 ひな導入状況別成鶏めす飼養戸数・ひなの導入羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域・都道府県別","ひな導入状況別成鶏めす飼養戸数・ひなの導入羽数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表には種鶏のみの飼養者は含まない。","平成30年畜産統計",""
"0003274472","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","360","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-2","採卵鶏（2018年２月１日調査） 全国農業地域別・成鶏めす飼養羽数規模別 経営組織別成鶏めす飼養戸数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域別・成鶏めす飼養羽数規模別","経営組織別成鶏めす飼養戸数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表には種鶏のみの飼養者は含まない。","平成30年畜産統計",""
"0003274473","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","360","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-2","採卵鶏（2018年２月１日調査） 全国農業地域別・成鶏めす飼養羽数規模別 経営組織別成鶏めす飼養羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域別・成鶏めす飼養羽数規模別","経営組織別成鶏めす飼養羽数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表には種鶏のみの飼養者は含まない。","平成30年畜産統計",""
"0003274474","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","1080","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","4-2","採卵鶏（2018年２月１日調査） 全国農業地域別・成鶏めす飼養羽数規模別 ひな導入状況別成鶏めす飼養戸数・ひなの導入羽数","04","農林水産業","02","畜産業","畜産統計調査","確報","採卵鶏（2018年２月１日調査）","全国農業地域別・成鶏めす飼養羽数規模別","ひな導入状況別成鶏めす飼養戸数・ひなの導入羽数","１　この表には学校、試験場等の非営利的な飼養者は含まない。２　この表には種鶏のみの飼養者は含まない。","平成30年畜産統計",""
"0003274504","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","30","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 飼養戸数・羽数（全国）（2014年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","飼養戸数・羽数（全国）（2014年～2018年）","１　ブロイラーの飼養戸数・羽数には、ブロイラーの年間出荷羽数3,000羽未満の飼養者を含まない。２　2015年は2015年農林業センサス実施年のため調査を休止した。　　2015年は調査を休止したため、2016年の対前年比は2014年と対比して表章した。","平成30年畜産統計",""
"0003274505","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","30","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 出荷戸数・羽数（全国）（2014年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","出荷戸数・羽数（全国）（2014年～2018年）","１　ブロイラーの出荷戸数・羽数には、ブロイラーの年間出荷羽数3,000羽未満の飼養者を含まない。２　各年次の２月１日現在で飼養のない場合でも、過去１年間に3,000羽以上の出荷があれば出荷戸数に含めた。３　2015年は2015年農林業センサス実施年のため調査を休止した。1)は2015年は調査を休止したため、2016年の対前年比は2014年と対比して表章した。","平成30年畜産統計",""
"0003274506","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","42","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 出荷羽数規模別出荷戸数（全国）（2014年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","出荷羽数規模別出荷戸数（全国）（2014年～2018年）","１　四捨五入の関係で内訳と計は必ずしも一致しない。２　この統計表には学校、試験場等の非営利的な飼養者は含まない。　３　2015年は2015年農林業センサス実施年のため調査を休止した。","平成30年畜産統計",""
"0003274507","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","42","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 出荷羽数規模別出荷羽数（全国）（2014年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","出荷羽数規模別出荷羽数（全国）（2014年～2018年）","１　四捨五入の関係で内訳と計は必ずしも一致しない。２　この統計表には学校、試験場等の非営利的な飼養者は含まない。　３　2015年は2015年農林業センサス実施年のため調査を休止した。","平成30年畜産統計",""
"0003274508","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","700","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5","累年統計表 ブロイラー 飼養・出荷の戸数・羽数（全国農業地域別）（2014年～2018年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","ブロイラー","飼養・出荷の戸数・羽数（全国農業地域別）（2014年～2018年）","１　ブロイラーの飼養戸数・羽数及び出荷戸数・羽数には、ブロイラーの出荷羽数年間3,000羽未満の飼養者を含まない。	２　２月１日現在で飼養のない場合でも、過去１年間に3,000羽以上の出荷があれば出荷戸数に含めている。	３　2015年は2015年農林業センサス実施年のため調査を休止した。	　　2015年は調査を休止したため、2016年の対前年比は2014年と対比して表章した。","平成30年畜産統計",""
"0003274475","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","310","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5-1","ブロイラー（2018年２月１日調査） 飼養戸数・羽数（全国農業地域・都道府県別）","04","農林水産業","02","畜産業","畜産統計調査","確報","ブロイラー（2018年２月１日調査）","飼養戸数・羽数（全国農業地域・都道府県別）","","ブロイラーの飼養戸数・羽数には、ブロイラーの出荷羽数が年間出荷羽数３千羽未満の飼養者を含まない。","平成30年畜産統計",""
"0003274476","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","310","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5-1","ブロイラー（2018年２月１日調査） 出荷戸数・羽数（全国農業地域・都道府県別）","04","農林水産業","02","畜産業","畜産統計調査","確報","ブロイラー（2018年２月１日調査）","出荷戸数・羽数（全国農業地域・都道府県別）","","１　ブロイラーの出荷戸数・羽数には、ブロイラーの出荷羽数が年間出荷羽数３千羽未満の飼養者を含まない。２　２月１日現在で飼養のない場合でも、過去１年間に３千羽以上の出荷があれば出荷戸数に含めている。","平成30年畜産統計",""
"0003274477","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","434","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5-1","ブロイラー（2018年２月１日調査） 出荷羽数規模別出荷戸数（全国農業地域・都道府県別）","04","農林水産業","02","畜産業","畜産統計調査","確報","ブロイラー（2018年２月１日調査）","出荷羽数規模別出荷戸数（全国農業地域・都道府県別）","","この表には学校、試験場等の非営利的な飼養者は含まない。","平成30年畜産統計",""
"0003274478","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","434","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","5-1","ブロイラー（2018年２月１日調査） 出荷羽数規模別出荷羽数（全国農業地域・都道府県別）","04","農林水産業","02","畜産業","畜産統計調査","確報","ブロイラー（2018年２月１日調査）","出荷羽数規模別出荷羽数（全国農業地域・都道府県別）","","この表には学校、試験場等の非営利的な飼養者は含まない。","平成30年畜産統計",""
"0003274509","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","36","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","6","累年統計表 輸出・輸入統計 畜産の輸出（2016年及び2017年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","輸出・輸入統計","畜産の輸出（2016年及び2017年）","資料：農林水産省国際部『農林水産物輸出入概況』	財務省が公表している「貿易統計」を基に、我が国の農林水産物輸出入状況を取りまとめたものである。","平成30年畜産統計",""
"0003274510","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","54","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","6","累年統計表 輸出・輸入統計 畜産の輸入（2016年及び2017年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","輸出・輸入統計","畜産の輸入（2016年及び2017年）","資料：農林水産省国際部『農林水産物輸出入概況』	財務省が公表している「貿易統計」を基に、我が国の農林水産物輸出入状況を取りまとめたものである。","平成30年畜産統計",""
"0003274511","畜産統計調査 確報 平成30年畜産統計","年次","201801-201812","2019-02-04","0","該当なし","6","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","6","累年統計表 輸出・輸入統計 農業生産資材の輸出（2016年及び2017年）","04","農林水産業","02","畜産業","畜産統計調査","確報","累年統計表","輸出・輸入統計","農業生産資材の輸出（2016年及び2017年）","資料：農林水産省国際部『農林水産物輸出入概況』	財務省が公表している「貿易統計」を基に、我が国の農林水産物輸出入状況を取りまとめたものである。","平成30年畜産統計",""
