"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003014475","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","2772","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-01","データ(平成20年4月3日公表) 産業分類細分類別の事業所数（従業者規模別）、従業者数、年間商品販売額、その他の収入額、商品手持額及び売場面積","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","産業分類細分類別の事業所数（従業者規模別）、従業者数、年間商品販売額、その他の収入額、商品手持額及び売場面積","","",""
"0003014476","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","8712","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-02","データ(平成20年4月3日公表) 産業分類細分類別の法人・個人別、男女別の就業者数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数及びパート・アルバイトなどの８時間換算雇用者数","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","産業分類細分類別の法人・個人別、男女別の就業者数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数及びパート・アルバイトなどの８時間換算雇用者数","","",""
"0003014477","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","17688","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-03","データ(平成20年4月3日公表) 都道府県別、東京特別区・政令指定都市別、産業分類小分類別の事業所数、従業者数、年間商品販売額、商品手持額及び売場面積","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","都道府県別、東京特別区・政令指定都市別、産業分類小分類別の事業所数、従業者数、年間商品販売額、商品手持額及び売場面積","","",""
"0003014478","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","1620","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-04","データ(平成20年4月3日公表) 産業分類中分類別、従業者規模別、年次別の事業所数（法人・個人別）、増減率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","産業分類中分類別、従業者規模別、年次別の事業所数（法人・個人別）、増減率","","",""
"0003014479","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","522","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-05","データ(平成20年4月3日公表) 産業分類小分類別、年次別の事業所数（法人・個人別）及び増減率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","産業分類小分類別、年次別の事業所数（法人・個人別）及び増減率","","",""
"0003014480","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","522","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-06","データ(平成20年4月3日公表) 産業分類小分類別、年次別の従業者数（法人・個人別）及び増減率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","産業分類小分類別、年次別の従業者数（法人・個人別）及び増減率","","",""
"0003014481","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","522","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-07","データ(平成20年4月3日公表) 産業分類小分類別、年次別の年間商品販売額（法人・個人別）及び増減率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","産業分類小分類別、年次別の年間商品販売額（法人・個人別）及び増減率","","",""
"0003014482","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","696","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-08","データ(平成20年4月3日公表) 産業分類小分類別、年次別の１事業所当たり年間商品販売額、就業者１人当たり年間商品販売額、従業者１人当たり年間商品販売額及び売場面積１平方メートル当たり年間商品販売額及び増減率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","産業分類小分類別、年次別の１事業所当たり年間商品販売額、就業者１人当たり年間商品販売額、従業者１人当たり年間商品販売額及び売場面積１平方メートル当たり年間商品販売額及び増減率","","",""
"0003014483","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","770","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-09","データ(平成20年4月3日公表) 小売業の産業分類小分類別、商品販売形態別の事業所数、年間商品販売額及び構成比","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","小売業の産業分類小分類別、商品販売形態別の事業所数、年間商品販売額及び構成比","","",""
"0003014484","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","25056","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-10","データ(平成20年4月3日公表) 都道府県別、産業分類小分類別の事業所数、従業者数、年間商品販売額、構成比及び増減率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","都道府県別、産業分類小分類別の事業所数、従業者数、年間商品販売額、構成比及び増減率","","",""
"0003014485","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","560","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-11","データ(平成20年4月3日公表) 小売業の産業分類小分類別、来客用駐車場の有無別の事業所数、従業者数、年間商品販売額及び収容台数","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","小売業の産業分類小分類別、来客用駐車場の有無別の事業所数、従業者数、年間商品販売額及び収容台数","","",""
"0003014486","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","648","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-12","データ(平成20年4月3日公表) 小売業の業態別、事業所数（従業者規模別）、従業者数、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数、パート・アルバイトなどの８時間換算雇用者数、年間商品販売額、その他の収入額、商品手持額及び売場面積","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","小売業の業態別、事業所数（従業者規模別）、従業者数、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数、パート・アルバイトなどの８時間換算雇用者数、年間商品販売額、その他の収入額、商品手持額及び売場面積","","",""
"0003014487","商業統計調査 統計表一覧 平成19年商業統計 速報","-","200701-200712","2010-03-22","0","該当なし","432","2010-03-22","","00550020","商業統計調査","00550","経済産業省","1-13","データ(平成20年4月3日公表) 小売業の業態別、年次別の事業所数、従業者数、年間商品販売額、売場面積、構成比及び増減率","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","速報","データ(平成20年4月3日公表)","小売業の業態別、年次別の事業所数、従業者数、年間商品販売額、売場面積、構成比及び増減率","","",""
"0003014228","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","12411","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-01","統計表 産業分類細分類別、年次別の事業所数（法人・個人別）、従業者数、年間商品販売額、商品手持額及び売場面積 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類細分類別、年次別の事業所数（法人・個人別）、従業者数、年間商品販売額、商品手持額及び売場面積","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014229","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","7920","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-02","統計表 産業分類細分類別、法人・個人別、男女別の就業者数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数及びパート・アルバイトなどの８時間換算雇用者数 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類細分類別、法人・個人別、男女別の就業者数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数及びパート・アルバイトなどの８時間換算雇用者数","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014231","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","16240","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-03","統計表 産業分類小分類別、経営組織別、単独・本支店別の事業所数、従業者数、年間商品販売額及び商品手持額 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類小分類別、経営組織別、単独・本支店別の事業所数、従業者数、年間商品販売額及び商品手持額","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014232","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","49224","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-04","統計表 産業分類細分類別、従業者規模別の事業所数（法人・個人別）、従業者数（法人・個人別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数、年間商品販売額、その他の収入額（内訳別）、商品手持額、売場面積及び販売効率 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類細分類別、従業者規模別の事業所数（法人・個人別）、従業者数（法人・個人別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数、年間商品販売額、その他の収入額（内訳別）、商品手持額、売場面積及び販売効率","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014233","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","22848","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-05","統計表 小売業の産業分類細分類別、売場面積規模別の事業所数（法人・個人別）、従業者数（法人・個人別）、年間商品販売額、その他の収入額（内訳別）、商品手持額及び売場面積 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類細分類別、売場面積規模別の事業所数（法人・個人別）、従業者数（法人・個人別）、年間商品販売額、その他の収入額（内訳別）、商品手持額及び売場面積","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014234","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","12915","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-06","統計表 小売業の産業分類小分類別、従業者規模別、売場面積規模別の事業所数、年間商品販売額及び売場面積 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類小分類別、従業者規模別、売場面積規模別の事業所数、年間商品販売額及び売場面積","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014235","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","26730","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-07","統計表 産業分類細分類別、従業者規模別、販売方法別の事業所数、年間商品販売額及び構成比 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類細分類別、従業者規模別、販売方法別の事業所数、年間商品販売額及び構成比","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014236","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","4095","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-08","統計表 小売業の産業分類小分類別、従業者規模別、セルフサービス方式採用事業所の事業所数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数、年間商品販売額、商品手持額及び売場面積 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類小分類別、従業者規模別、セルフサービス方式採用事業所の事業所数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数、年間商品販売額、商品手持額及び売場面積","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014237","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","5040","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-09","統計表 小売業の産業分類小分類別、従業者規模別、商品販売形態別の事業所数、年間商品販売額及び構成比 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類小分類別、従業者規模別、商品販売形態別の事業所数、年間商品販売額及び構成比","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014238","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","1552","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-10","統計表 小売業の産業分類細分類別、商品販売形態別の事業所数、年間商品販売額及び構成比 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類細分類別、商品販売形態別の事業所数、年間商品販売額及び構成比","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014239","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","6720","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-11","統計表 小売業の産業分類小分類別、年間商品販売額階級別、商品販売形態別の事業所数、年間商品販売額及び構成比 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類小分類別、年間商品販売額階級別、商品販売形態別の事業所数、年間商品販売額及び構成比","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014240","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","7656","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-12-1","統計表 産業分類小分類別、年間商品販売額階級別の事業所数（従業者規模別）、従業者数及び年間商品販売額 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類小分類別、年間商品販売額階級別の事業所数（従業者規模別）、従業者数及び年間商品販売額","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014270","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","10440","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-12-2","統計表 産業分類小分類別、年間商品販売額階級別の事業所数（売場面積規模別）、従業者数及び年間商品販売額 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類小分類別、年間商品販売額階級別の事業所数（売場面積規模別）、従業者数及び年間商品販売額","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014241","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","6160","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-13","統計表 小売業の産業分類小分類別、営業時間階級別の事業所数（開店時刻・閉店時刻別）、従業者数、年間商品販売額及び売場面積 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類小分類別、営業時間階級別の事業所数（開店時刻・閉店時刻別）、従業者数、年間商品販売額及び売場面積","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014242","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","20370","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-14","統計表 小売業の産業分類細分類別、来客用駐車場収容台数区分別の法人・個人別の事業所数、従業者数、年間商品販売額、売場面積及び収容台数 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類細分類別、来客用駐車場収容台数区分別の法人・個人別の事業所数、従業者数、年間商品販売額、売場面積及び収容台数","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014243","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","13095","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-15","統計表 小売業の産業分類細分類別、従業者規模別、来客用駐車場の有無別の事業所数、従業者数、年間商品販売額及び収容台数 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類細分類別、従業者規模別、来客用駐車場の有無別の事業所数、従業者数、年間商品販売額及び収容台数","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014244","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","7560","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-16","統計表 小売業の産業分類小分類別、従業者規模別、チェーン組織への加盟別の事業所数（法人・個人別）、従業者数、年間商品販売額、商品手持額及び売場面積 第1巻　産業編（総括表） 第１部　法人組織の事業所と個人経営の事業所の合計の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類小分類別、従業者規模別、チェーン組織への加盟別の事業所数（法人・個人別）、従業者数、年間商品販売額、商品手持額及び売場面積","第1巻　産業編（総括表）","第１部　法人組織の事業所と個人経営の事業所の合計の部",""
"0003014293","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","37422","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-17-1","統計表 産業分類細分類別、従業者規模別の事業所数（本支店別）、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数、年間商品販売額、その他の収入額（内訳別）、商品手持額及び売場面積 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類細分類別、従業者規模別の事業所数（本支店別）、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への派遣従業者数、他からの派遣従業者数、年間商品販売額、その他の収入額（内訳別）、商品手持額及び売場面積","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003014294","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","21384","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-17-2","統計表 産業分類細分類別、従業者規模別の事業所数（開設時期別） 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類細分類別、従業者規模別の事業所数（開設時期別）","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003014295","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","2376","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-18","統計表 卸売業の産業分類小分類別、従業者規模別、営業形態別の事業所数、従業者数、年間商品販売額及び商品手持額 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","卸売業の産業分類小分類別、従業者規模別、営業形態別の事業所数、従業者数、年間商品販売額及び商品手持額","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003014296","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","6160","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-19","統計表 小売業の産業分類小分類別、営業時間階級別の事業所数（開店時刻・閉店時刻別）、従業者数、年間商品販売額及び売場面積 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","小売業の産業分類小分類別、営業時間階級別の事業所数（開店時刻・閉店時刻別）、従業者数、年間商品販売額及び売場面積","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003014297","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","26730","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-20","統計表 産業分類中分類別、従業者規模別、仕入先別、販売先別の年間商品販売額及び構成比 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類中分類別、従業者規模別、仕入先別、販売先別の年間商品販売額及び構成比","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003014298","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","2025","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-21-1","統計表 産業分類中分類別、従業者規模別、仕入先別の年間商品販売額及び構成比 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類中分類別、従業者規模別、仕入先別の年間商品販売額及び構成比","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003014299","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","2025","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-21-2","統計表 産業分類中分類別、従業者規模別、販売先別の年間商品販売額及び構成比 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類中分類別、従業者規模別、販売先別の年間商品販売額及び構成比","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003212280","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","11136","2017-12-11","","00550020","商業統計調査","00550","経済産業省","2-22","統計表 産業分類小分類別、従業者規模別の商業企業数（商業事業所数階級別）、商業事業所数、商業企業の従業者数、年間商品仕入額、年間商品販売額及び電子商取引実施の商業企業数・取引額 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類小分類別、従業者規模別の商業企業数（商業事業所数階級別）、商業事業所数、商業企業の従業者数、年間商品仕入額、年間商品販売額及び電子商取引実施の商業企業数・取引額","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003014301","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","36192","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-23","統計表 産業分類小分類別、年間商品販売額階級別、商業事業所数階級別の商業企業数、従業者総数、年間商品仕入額（うち電子商取引）及び年間商品販売額（うち電子商取引） 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類小分類別、年間商品販売額階級別、商業事業所数階級別の商業企業数、従業者総数、年間商品仕入額（うち電子商取引）及び年間商品販売額（うち電子商取引）","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003014302","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","25984","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-24","統計表 産業分類小分類別、資本金階級別、商業事業所数階級別の商業企業（会社組織）数、従業者総数、年間商品仕入額（うち電子商取引）、年間商品販売額（うち電子商取引）及び資本金総額 第1巻　産業編（総括表） 第２部　法人組織の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類小分類別、資本金階級別、商業事業所数階級別の商業企業（会社組織）数、従業者総数、年間商品仕入額（うち電子商取引）、年間商品販売額（うち電子商取引）及び資本金総額","第1巻　産業編（総括表）","第２部　法人組織の事業所の部",""
"0003014303","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","32076","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-25-1","統計表 産業分類細分類別、従業者規模別の事業所数（本支店別）、従業者数、年間商品販売額、その他の収入額（内訳別）、商品手持額及び売場面積 第1巻　産業編（総括表） 第３部　個人経営の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類細分類別、従業者規模別の事業所数（本支店別）、従業者数、年間商品販売額、その他の収入額（内訳別）、商品手持額及び売場面積","第1巻　産業編（総括表）","第３部　個人経営の事業所の部",""
"0003014304","商業統計調査 統計表一覧 平成19年商業統計 確報","-","200701-200712","2010-03-22","0","該当なし","21384","2010-03-22","","00550020","商業統計調査","00550","経済産業省","2-25-2","統計表 産業分類細分類別、従業者規模別の事業所数（開設時期別） 第1巻　産業編（総括表） 第３部　個人経営の事業所の部","06","商業・サービス業","01","商業","商業統計調査","統計表一覧","平成19年商業統計","確報","統計表","産業分類細分類別、従業者規模別の事業所数（開設時期別）","第1巻　産業編（総括表）","第３部　個人経営の事業所の部",""
