"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003280174","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　生鮮・乾燥果実","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　生鮮・乾燥果実",""
"0003280175","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　アルコール飲料","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　アルコール飲料",""
"0003280176","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉調製品","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉調製品",""
"0003280177","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　製材","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　製材",""
"0003280178","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　木材チップ","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　木材チップ",""
"0003280179","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　さけ・ます","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　さけ・ます",""
"0003280180","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　えび","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　えび",""
"0003280181","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　かつお・まぐろ類","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　かつお・まぐろ類",""
"0003280182","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　冷凍野菜","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　冷凍野菜",""
"0003280183","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　大豆","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　大豆",""
"0003280184","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　小麦","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　小麦",""
"0003280185","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　鶏肉",""
"0003280186","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　天然ゴム","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　天然ゴム",""
"0003280187","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　コーヒー豆（生豆）","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　コーヒー豆（生豆）",""
"0003280188","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　菜種","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　菜種",""
"0003280189","農林水産物輸出入統計 確報 農林水産物輸出入概況（2017年）","農林水産物輸出入概況 ９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　合板","年次","201701-201712","2019-02-06","0","該当なし","27","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2017年）","農林水産物輸出入概況","９　農林水産物（２０１７年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　合板",""
"0003278074","農林水産物輸出入統計 確報 農林水産物輸出入概況","農林水産物輸出入概況 １４　農林水産物輸出入概況（品目別統計表） (1) 輸出　輸出計","年次","0","2019-02-06","0","該当なし","2368","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況","農林水産物輸出入概況","１４　農林水産物輸出入概況（品目別統計表） (1) 輸出　輸出計",""
"0003278075","農林水産物輸出入統計 確報 農林水産物輸出入概況","農林水産物輸出入概況 １４　農林水産物輸出入概況（品目別統計表） (2) 輸入　輸入計","年次","0","2019-02-06","0","該当なし","4984","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況","農林水産物輸出入概況","１４　農林水産物輸出入概況（品目別統計表） (2) 輸入　輸入計",""
"0003278390","農林水産物輸出入統計 確報 農林水産物輸出入概況","農林水産物輸出入概況 １　農林水産物輸出入概況","年次","0","2019-02-06","0","該当なし","105","2019-02-07","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況","農林水産物輸出入概況","１　農林水産物輸出入概況","1　(参考）総額は、鉱工業品も含めた全ての品目の総計。"
"0001723283","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ２　農林水産物の輸出実績（２０１８年金額上位２０品目）","年次","201801-201812","2019-11-29","0","該当なし","105","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","２　農林水産物の輸出実績（２０１８年金額上位２０品目）",""
"0001723284","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　アルコール飲料","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　アルコール飲料",""
"0001723285","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ホタテ貝","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ホタテ貝",""
"0001723286","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　真珠","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　真珠",""
"0001723287","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ソース混合調味料","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ソース混合調味料",""
"0001723288","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　清涼飲料水","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　清涼飲料水",""
"0001723289","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　さば","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　さば",""
"0001723290","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　牛肉","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　牛肉",""
"0001723291","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　なまこ（調製）","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　なまこ（調製）",""
"0001723292","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　菓子（米菓を除く）","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　菓子（米菓を除く）",""
"0001723293","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　たばこ","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　たばこ",""
"0001723294","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　かつお・まぐろ類","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　かつお・まぐろ類",""
"0001723295","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ぶり","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ぶり",""
"0001723296","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　緑茶","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　緑茶",""
"0001723297","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　丸太","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　丸太",""
"0001723298","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　りんご","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　りんご",""
"0001723359","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　播種用の種等","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　播種用の種等",""
"0001723360","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　植木等","年次","201801-201812","2019-11-29","0","該当なし","26","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　植木等",""
"0001723361","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　スープブロス","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　スープブロス",""
"0001723362","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　練り製品(魚肉ｿｰｾｰｼﾞ等)","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　練り製品(魚肉ｿｰｾｰｼﾞ等)",""
"0001723363","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ホタテ貝（調製）","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","３　農林水産物（２０１８年輸出金額上位２０品目）の国・地域別輸出概況及び平均輸出価格　ホタテ貝（調製）",""
"0001723364","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ４　農林水産物の国・地域別輸出実績（２０１８年金額上位２０か国）","年次","201801-201812","2019-11-29","0","該当なし","89","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","４　農林水産物の国・地域別輸出実績（２０１８年金額上位２０か国）",""
"0001723365","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ５　農産物の国・地域別輸出実績（２０１８年金額上位２０か国）","年次","201801-201812","2019-11-29","0","該当なし","89","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","５　農産物の国・地域別輸出実績（２０１８年金額上位２０か国）",""
"0001723366","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ６　林産物の国・地域別輸出実績（２０１８年金額上位２０か国）","年次","201801-201812","2019-11-29","0","該当なし","89","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","６　林産物の国・地域別輸出実績（２０１８年金額上位２０か国）",""
"0001723367","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ７　水産物の国・地域別輸出実績（２０１８年金額上位２０か国）","年次","201801-201812","2019-11-29","0","該当なし","89","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","７　水産物の国・地域別輸出実績（２０１８年金額上位２０か国）",""
"0001723368","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 参考：農林水産物の国・地域別輸出実績（２０１８年金額上位２０か国：アルコール飲料、たばこ、真珠を除く）","年次","201801-201812","2019-11-29","0","該当なし","218","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","参考：農林水産物の国・地域別輸出実績（２０１８年金額上位２０か国：アルコール飲料、たばこ、真珠を除く）",""
"0001723369","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ８　農林水産物の輸入実績（２０１８年金額上位２０品目）","年次","201801-201812","2019-11-29","0","該当なし","105","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","８　農林水産物の輸入実績（２０１８年金額上位２０品目）",""
"0001723370","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　たばこ","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　たばこ",""
"0001723371","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　豚肉","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　豚肉",""
"0001723372","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　牛肉","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　牛肉",""
"0001723373","農林水産物輸出入統計 確報 農林水産物輸出入概況（2018年）","農林水産物輸出入概況 ９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　とうもろこし","年次","201801-201812","2019-11-29","0","該当なし","27","2019-11-29","","00500100","農林水産物輸出入統計","00500","農林水産省","16","国際","01","貿易・国際収支","農林水産物輸出入統計","確報","農林水産物輸出入概況（2018年）","農林水産物輸出入概況","９　農林水産物（２０１８年輸入金額上位２０品目）の国・地域別輸入概況及び平均輸入価格　とうもろこし",""
