"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME"
"0004010534","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","348920","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-5-4","入浴状況、お湯の使い方別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","入浴状況、お湯の使い方別-年間エネルギー種別支払金額"
"0004010535","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","74420","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-5-5","調理食数別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","調理食数別-年間エネルギー種別支払金額"
"0004010536","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","635620","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-5-6","省エネルギー行動実施状況別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","省エネルギー行動実施状況別-年間エネルギー種別支払金額"
"0004010537","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","179340","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-5-7","自動車の使用状況別-年間エネルギー種別支払金額","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","自動車の使用状況別-年間エネルギー種別支払金額"
"0004010538","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","338400","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-1-1","参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別エネルギー消費量"
"0004010539","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","599330","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-1-2","参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別エネルギー消費量"
"0004010540","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","289080","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-1-3","参考：暖房使用状況別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：暖房使用状況別-年間用途別エネルギー消費量"
"0004010541","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","208780","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-1-4","参考：入浴状況、お湯の使い方別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：入浴状況、お湯の使い方別-年間用途別エネルギー消費量"
"0004010542","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","44530","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-1-5","参考：調理食数別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：調理食数別-年間用途別エネルギー消費量"
"0004010543","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","380330","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-1-6","参考：省エネルギー行動実施状況別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：省エネルギー行動実施状況別-年間用途別エネルギー消費量"
"0004010544","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","24990","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-1-7","参考：自動車の使用状況別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：自動車の使用状況別-年間用途別エネルギー消費量"
"0004010545","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","338400","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-1","参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別二酸化炭素排出量"
"0004010546","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","599330","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-2","参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別二酸化炭素排出量"
"0004010547","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","289080","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-3","参考：暖房使用状況別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：暖房使用状況別-年間用途別二酸化炭素排出量"
"0004010548","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","208780","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-4","参考：入浴状況、お湯の使い方別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：入浴状況、お湯の使い方別-年間用途別二酸化炭素排出量"
"0004010549","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","44530","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-5","参考：調理食数別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：調理食数別-年間用途別二酸化炭素排出量"
"0004010550","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","380330","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-6","参考：省エネルギー行動実施状況別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：省エネルギー行動実施状況別-年間用途別二酸化炭素排出量"
"0004010553","令和3年度　家庭部門のCO2排出実態統計調査 地方","年度次","202104-202203","2024-03-26","0","全国","24990","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-7","参考：自動車の使用状況別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和3年度　家庭部門のCO2排出実態統計調査","地方","参考：自動車の使用状況別-年間用途別二酸化炭素排出量"
"0004016500","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","119064","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","1","基本項目（世帯、住宅、機器使用状況等）別-世帯人数、住宅の建て方等","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-世帯人数、住宅の建て方等"
"0004016501","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","66332","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","2-1","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（テレビ、冷蔵庫、エアコン、洗濯機、衣類乾燥機、浴室乾燥機、食器洗い乾燥機、食器乾燥機、電子レンジ、ガスオーブン）","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（テレビ、冷蔵庫、エアコン、洗濯機、衣類乾燥機、浴室乾燥機、食器洗い乾燥機、食器乾燥機、電子レンジ、ガスオーブン）"
"0004016502","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","84357","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","2-2","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（炊飯器、電気ポット、ウォーターサーバー、温水洗浄便座、暖房便座、加湿器、除湿機、空気清浄機、パソコン、ビデオレコーダー、インターネットモデム・ルーター）・ペットのための設備","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（炊飯器、電気ポット、ウォーターサーバー、温水洗浄便座、暖房便座、加湿器、除湿機、空気清浄機、パソコン、ビデオレコーダー、インターネットモデム・ルーター）・ペットのための設備"
"0004016503","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","64890","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","2-3","基本項目（世帯、住宅、機器使用状況等）別-機器の製造時期（テレビ、冷蔵庫、エアコン）","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-機器の製造時期（テレビ、冷蔵庫、エアコン）"
"0004016504","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","98777","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","2-4","基本項目（世帯、住宅、機器使用状況等）別-機器の種類・大きさ（テレビ、冷蔵庫、エアコン）","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-機器の種類・大きさ（テレビ、冷蔵庫、エアコン）"
"0004016505","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","14420","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","2-5","基本項目（世帯、住宅、機器使用状況等）別-機器の種類（給湯器・給湯システム、コンロ)","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-機器の種類（給湯器・給湯システム、コンロ)"
"0004016506","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","22351","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","2-6","基本項目（世帯、住宅、機器使用状況等）別-太陽光発電、蓄電システム、コージェネレーションシステムの使用状況","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-太陽光発電、蓄電システム、コージェネレーションシステムの使用状況"
"0004016507","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","67774","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","3-1","基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（暖房の仕方、個別暖房機器の使用台数、太陽熱利用暖房システムの使用状況、セントラル暖房システムの使用状況、床暖房の使用状況）","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（暖房の仕方、個別暖房機器の使用台数、太陽熱利用暖房システムの使用状況、セントラル暖房システムの使用状況、床暖房の使用状況）"
"0004016508","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","73542","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","3-2","基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（最もよく使う暖房機器、最もよく使う暖房機器の温度設定状況、最もよく使う暖房機器の寒い時期の平日の使用時間、ペットのための暖房使用の有無、暖房室数）","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（最もよく使う暖房機器、最もよく使う暖房機器の温度設定状況、最もよく使う暖房機器の寒い時期の平日の使用時間、ペットのための暖房使用の有無、暖房室数）"
"0004016509","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","20188","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","3-3","基本項目（世帯、住宅、機器使用状況等）別-冷房使用状況","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-冷房使用状況"
"0004016510","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","62006","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","3-4","基本項目（世帯、住宅、機器使用状況等）別-入浴状況、冬のお湯の使用状況","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-入浴状況、冬のお湯の使用状況"
"0004016511","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","55517","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","3-5","基本項目（世帯、住宅、機器使用状況等）別-調理食数","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-調理食数"
"0004016512","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","65611","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","3-6","基本項目（世帯、住宅、機器使用状況等）別-照明の使用状況","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-照明の使用状況"
"0004016513","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","12257","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","3-7","基本項目（世帯、住宅、機器使用状況等）別-機器の使用状況（平日のテレビの使用時間、衣類乾燥機の使用頻度）","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-機器の使用状況（平日のテレビの使用時間、衣類乾燥機の使用頻度）"
"0004016514","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","92928","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","3-8","基本項目（世帯、住宅、機器使用状況等）別-省エネルギー行動実施状況","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-省エネルギー行動実施状況"
"0004016515","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","11616","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","4-1","基本項目（世帯、住宅、機器使用状況等）別-自動車の保有状況","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-自動車の保有状況"
"0004016516","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","122076","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","4-2","基本項目（世帯、住宅、機器使用状況等）別-自動車の種類、排気量、燃費、使用状況","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-自動車の種類、排気量、燃費、使用状況"
"0004016517","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","34122","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","5","基本項目（世帯、住宅、機器使用状況等）別-エネルギー種別使用用途、家庭で使用しているエネルギー種","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-エネルギー種別使用用途、家庭で使用しているエネルギー種"
"0004016518","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","121382","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-1-1","基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別エネルギー消費量"
"0004016519","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","92856","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-1-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別エネルギー消費量"
"0004016520","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","48336","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-1-3","暖房使用状況別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","暖房使用状況別-月別エネルギー種別エネルギー消費量"
"0004016521","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","39856","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-1-4","入浴状況、お湯の使い方別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","入浴状況、お湯の使い方別-月別エネルギー種別エネルギー消費量"
"0004016522","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","6996","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-1-5","台所用コンロの種類、調理食数別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","台所用コンロの種類、調理食数別-月別エネルギー種別エネルギー消費量"
"0004016523","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","55226","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-1-6","省エネルギー行動実施状況別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","省エネルギー行動実施状況別-月別エネルギー種別エネルギー消費量"
"0004016524","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","4836","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-1-7","自動車の使用状況別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","自動車の使用状況別-月別エネルギー種別エネルギー消費量"
"0004016525","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","121382","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-2-1","基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別エネルギー消費量"
"0004016526","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","92856","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-2-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別エネルギー消費量"
"0004016527","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","48336","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-2-3","暖房使用状況別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","暖房使用状況別-年間エネルギー種別エネルギー消費量"
"0004016528","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","39856","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-2-4","入浴状況、お湯の使い方別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","入浴状況、お湯の使い方別-年間エネルギー種別エネルギー消費量"
"0004016529","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","6996","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-2-5","台所用コンロの種類、調理食数別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","台所用コンロの種類、調理食数別-年間エネルギー種別エネルギー消費量"
"0004016530","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","55226","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-2-6","省エネルギー行動実施状況別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","省エネルギー行動実施状況別-年間エネルギー種別エネルギー消費量"
"0004016531","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","4836","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-2-7","自動車の使用状況別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","自動車の使用状況別-年間エネルギー種別エネルギー消費量"
"0004016532","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","92144","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-3-1","基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別二酸化炭素排出量"
"0004016533","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","63948","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-3-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別二酸化炭素排出量"
"0004016534","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","33288","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-3-3","暖房使用状況別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","暖房使用状況別-月別エネルギー種別二酸化炭素排出量"
"0004016535","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","27448","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-3-4","入浴状況、お湯の使い方別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","入浴状況、お湯の使い方別-月別エネルギー種別二酸化炭素排出量"
"0004016536","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","4818","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-3-5","台所用コンロの種類、調理食数別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","台所用コンロの種類、調理食数別-月別エネルギー種別二酸化炭素排出量"
"0004016537","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","38033","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-3-6","省エネルギー行動実施状況別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","省エネルギー行動実施状況別-月別エネルギー種別二酸化炭素排出量"
"0004016538","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","4836","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-3-7","自動車の使用状況別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","自動車の使用状況別-月別エネルギー種別二酸化炭素排出量"
"0004016539","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","92144","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-4-1","基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別二酸化炭素排出量"
"0004016540","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","63948","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-4-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別二酸化炭素排出量"
"0004016541","令和4年度　家庭部門のCO2排出実態統計調査 全国","年度次","202204-202303","2025-03-19","0","全国","33288","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","6-4-3","暖房使用状況別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","令和4年度　家庭部門のCO2排出実態統計調査","全国","暖房使用状況別-年間エネルギー種別二酸化炭素排出量"
