"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003344305","商業動態統計調査 参考表（年報） 平成30年 年報","年次","201801-201812","2019-06-28","0","該当なし","21","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","付表　ドラッグストア販売　リンク係数表","","付表　ドラッグストア販売　リンク係数表 (2018年1月) 商品販売額、商品手持額","平成30年 年報","(2018年1月)","商品販売額、商品手持額",""
"0003344306","商業動態統計調査 参考表（年報） 平成30年 年報","年次","201801-201812","2019-06-28","0","該当なし","18","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","付表　ドラッグストア販売　リンク係数表","","付表　ドラッグストア販売　リンク係数表 (2018年1月) 経済産業局","平成30年 年報","(2018年1月)","経済産業局",""
"0003344307","商業動態統計調査 参考表（年報） 平成30年 年報","年次","201801-201812","2019-06-28","0","該当なし","94","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","付表　ドラッグストア販売　リンク係数表","","付表　ドラッグストア販売　リンク係数表 (2018年1月) 都道府県","平成30年 年報","(2018年1月)","都道府県",""
"0003419354","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1218","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第1部　商業販売　","","第1部　商業販売　 第1表　業種別商業販売額及び前年（度、同期、同月）比増減率","2019年 年報","第1表　業種別商業販売額及び前年（度、同期、同月）比増減率","",""
"0003419355","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","924","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第2部　大規模卸売店販売","","第2部　大規模卸売店販売 第1表　商品別販売額及び前年（度、同期、同月）比増減率","2019年 年報","第1表　商品別販売額及び前年（度、同期、同月）比増減率","",""
"0003419356","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","380","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第2部　大規模卸売店販売","","第2部　大規模卸売店販売 第2表　商品別期末商品手持額、在庫率及び前年同期末比増減率","2019年 年報","第2表　商品別期末商品手持額、在庫率及び前年同期末比増減率","",""
"0003419357","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","3780","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第1表　百貨店・スーパー別、商品別販売額等及び前年（度、同期、同月）比増減率","2019年 年報","第1表　百貨店・スーパー別、商品別販売額等及び前年（度、同期、同月）比増減率","",""
"0003419358","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","10206","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第2表　経済産業局別、百貨店・スーパー別、商品別販売額等","2019年 年報","第2表　経済産業局別、百貨店・スーパー別、商品別販売額等","",""
"0003419359","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (1)北海道","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(1)北海道",""
"0003419360","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (2)青森県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(2)青森県",""
"0003419361","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (3)岩手県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(3)岩手県",""
"0003419362","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (4)宮城県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(4)宮城県",""
"0003419363","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (5)秋田県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(5)秋田県",""
"0003419364","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (6)山形県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(6)山形県",""
"0003419365","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (7)福島県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(7)福島県",""
"0003419366","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (8)茨城県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(8)茨城県",""
"0003419367","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (9)栃木県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(9)栃木県",""
"0003419368","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (10)群馬県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(10)群馬県",""
"0003419369","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (11)埼玉県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(11)埼玉県",""
"0003419370","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (12)千葉県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(12)千葉県",""
"0003419371","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (13)東京都","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(13)東京都",""
"0003419372","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (14)神奈川県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(14)神奈川県",""
"0003419373","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (15)新潟県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(15)新潟県",""
"0003419374","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (16)富山県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(16)富山県",""
"0003419375","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (17)石川県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(17)石川県",""
"0003419376","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (18)福井県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(18)福井県",""
"0003419377","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (19)山梨県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(19)山梨県",""
"0003419378","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (20)長野県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(20)長野県",""
"0003419379","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (21)岐阜県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(21)岐阜県",""
"0003419380","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (22)静岡県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(22)静岡県",""
"0003419381","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (23)愛知県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(23)愛知県",""
"0003419382","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (24)三重県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(24)三重県",""
"0003419383","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (25)滋賀県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(25)滋賀県",""
"0003419384","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (26)京都府","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(26)京都府",""
"0003419385","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (27)大阪府","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(27)大阪府",""
"0003419386","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (28)兵庫県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(28)兵庫県",""
"0003419387","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (29)奈良県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(29)奈良県",""
"0003419388","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (30)和歌山県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(30)和歌山県",""
"0003419389","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (31)鳥取県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(31)鳥取県",""
"0003419390","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (32)島根県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(32)島根県",""
"0003419391","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (33)岡山県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(33)岡山県",""
"0003419392","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (34)広島県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(34)広島県",""
"0003419393","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (35)山口県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(35)山口県",""
"0003419394","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (36)徳島県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(36)徳島県",""
"0003419395","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (37)香川県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(37)香川県",""
"0003419396","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (38)愛媛県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(38)愛媛県",""
"0003419397","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (39)高知県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(39)高知県",""
"0003419398","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (40)福岡県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(40)福岡県",""
"0003419399","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (41)佐賀県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(41)佐賀県",""
"0003419400","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (42)長崎県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(42)長崎県",""
"0003419401","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (43)熊本県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(43)熊本県",""
"0003419402","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (44)大分県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(44)大分県",""
"0003419403","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (45)宮崎県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(45)宮崎県",""
"0003419404","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (46)鹿児島県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(46)鹿児島県",""
"0003419405","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1134","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第3表　都道府県別、百貨店・スーパー別、商品別販売額等 (47)沖縄県","2019年 年報","第3表　都道府県別、百貨店・スーパー別、商品別販売額等","(47)沖縄県",""
"0003419406","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","23814","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第4表　東京特別区・政令指定都市別、百貨店・スーパー別、商品別販売額等","2019年 年報","第4表　東京特別区・政令指定都市別、百貨店・スーパー別、商品別販売額等","",""
"0003419407","商業動態統計調査 参考表（年報） 2019年 年報","年次","201901-201912","2020-06-30","0","該当なし","1260","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","","","06","商業・サービス業","01","商業","商業動態統計調査","参考表（年報）","","第3部　百貨店・スーパー販売　","","第3部　百貨店・スーパー販売　 第5表　経済産業局別、百貨店・スーパー別販売額前年（度、同期、同月）比増減率","2019年 年報","第5表　経済産業局別、百貨店・スーパー別販売額前年（度、同期、同月）比増減率","",""
