"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE.@no","TITLE.$","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0003131201","経済産業省生産動態統計 窯業・建材統計 年報 平成22年 年報","平成22年 生産・出荷・在庫統計 （２）製品統計表（時系列） （６）建築用金属製品 a.金属製建具","年次","201001-201012","2012-03-31","0","該当なし","1932","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","窯業・建材統計","年報","平成22年","生産・出荷・在庫統計","（６）建築用金属製品","（２）製品統計表（時系列）","a.金属製建具","","","平成22年 年報"
"0003131202","経済産業省生産動態統計 窯業・建材統計 年報 平成22年 年報","平成22年 原材料・燃料・電力消費統計 （４）ファインセラミックス","年次","201001-201012","2012-03-31","0","該当なし","69","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","窯業・建材統計","年報","平成22年","原材料・燃料・電力消費統計","","（４）ファインセラミックス","","","","平成22年 年報"
"0003131203","経済産業省生産動態統計 窯業・建材統計 年報 平成22年 年報","平成22年 生産能力統計 （２）セメント・同製品","年次","201001-201012","2012-03-31","0","該当なし","153","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","窯業・建材統計","年報","平成22年","生産能力統計","","（２）セメント・同製品","","","","平成22年 年報"
"0003131204","経済産業省生産動態統計 窯業・建材統計 年報 平成22年 年報","平成22年 労務統計 （１）月末従事者数 （２）セメント・同製品","年次","201001-201012","2012-03-31","0","該当なし","34","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","窯業・建材統計","年報","平成22年","労務統計","（２）セメント・同製品","（１）月末従事者数","","","","平成22年 年報"
"0003131205","経済産業省生産動態統計 窯業・建材統計 年報 平成22年 年報","平成22年 労務統計 （１）月末従事者数 （６）建築用金属製品","年次","201001-201012","2012-03-31","0","該当なし","34","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","窯業・建材統計","年報","平成22年","労務統計","（６）建築用金属製品","（１）月末従事者数","","","","平成22年 年報"
"0003131213","経済産業省生産動態統計 窯業・建材統計 年報 平成22年 年報","平成22年 原材料・燃料・電力消費統計 （６）炭素製品・研削砥石","年次","201001-201012","2012-03-31","0","該当なし","115","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","窯業・建材統計","年報","平成22年","原材料・燃料・電力消費統計","","（６）炭素製品・研削砥石","","","","平成22年 年報"
"0003131214","経済産業省生産動態統計 窯業・建材統計 年報 平成22年 年報","平成22年 生産能力統計 （４）その他の窯業・土石製品","年次","201001-201012","2012-03-31","0","該当なし","153","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","窯業・建材統計","年報","平成22年","生産能力統計","","（４）その他の窯業・土石製品","","","","平成22年 年報"
"0003131215","経済産業省生産動態統計 窯業・建材統計 年報 平成22年 年報","平成22年 労務統計 （１）月末従事者数 （４）ファインセラミックス","年次","201001-201012","2012-03-31","0","該当なし","34","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","窯業・建材統計","年報","平成22年","労務統計","（４）ファインセラミックス","（１）月末従事者数","","","","平成22年 年報"
"0003133986","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 印刷統計 １．製品統計 （２）製品時系列表 ２）印刷方式別内訳","年次","201101-201112","2013-03-31","0","該当なし","161","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","印刷統計","（２）製品時系列表","１．製品統計","２）印刷方式別内訳","","","平成23年 年報"
"0003133987","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （１）製品年計表 ４）段ボール","年次","201101-201112","2013-03-31","0","該当なし","28","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（１）製品年計表","１．製品統計","４）段ボール","","","平成23年 年報"
"0003133988","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （２）製品時系列表 ３）板紙","年次","201101-201112","2013-03-31","0","該当なし","2070","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（２）製品時系列表","１．製品統計","３）板紙","","","平成23年 年報"
"0003133989","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ２．原材料統計 （１）原材料年計表 ２）紙・板紙","年次","201101-201112","2013-03-31","0","該当なし","80","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（１）原材料年計表","２．原材料統計","２）紙・板紙","","","平成23年 年報"
"0003133990","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ２．原材料統計 （２）原材料時系列表 ３）段ボール","年次","201101-201112","2013-03-31","0","該当なし","69","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（２）原材料時系列表","２．原材料統計","３）段ボール","","","平成23年 年報"
"0003133991","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 印刷統計 １．製品統計 （１）製品年計表 ２）印刷方式別内訳","年次","201101-201112","2013-03-31","0","該当なし","7","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","印刷統計","（１）製品年計表","１．製品統計","２）印刷方式別内訳","","","平成23年 年報"
"0003133992","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 プラスチック製品統計 １．製品統計 （２）製品時系列表","年次","201101-201112","2013-03-31","0","該当なし","6440","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","プラスチック製品統計","（２）製品時系列表","１．製品統計","","","","平成23年 年報"
"0003133999","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （１）製品年計表 ２）紙","年次","201101-201112","2013-03-31","0","該当なし","215","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（１）製品年計表","１．製品統計","２）紙","","","平成23年 年報"
"0003134000","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （２）製品時系列表 １）パルプ","年次","201101-201112","2013-03-31","0","該当なし","1840","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（２）製品時系列表","１．製品統計","１）パルプ","","","平成23年 年報"
"0003134001","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （２）製品時系列表 ４）段ボールの消費（次工程投入）部門別内訳と段ボール箱等の生産金額","年次","201101-201112","2013-03-31","0","該当なし","299","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（２）製品時系列表","１．製品統計","４）段ボールの消費（次工程投入）部門別内訳と段ボール箱等の生産金額","","","平成23年 年報"
"0003134002","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ２．原材料統計 （２）原材料時系列表 １）パルプ","年次","201101-201112","2013-03-31","0","該当なし","506","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（２）原材料時系列表","２．原材料統計","１）パルプ","","","平成23年 年報"
"0003134003","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ３．生産能力統計 （２）紙","年次","201101-201112","2013-03-31","0","該当なし","170","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（２）紙","３．生産能力統計","","","","平成23年 年報"
"0003134004","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ４．労務統計","年次","201101-201112","2013-03-31","0","該当なし","68","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","","４．労務統計","","","","平成23年 年報"
"0003134005","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 印刷統計 ２．労務統計","年次","201101-201112","2013-03-31","0","該当なし","17","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","印刷統計","","２．労務統計","","","","平成23年 年報"
"0003134006","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 プラスチック製品統計 ２．原材料統計 （２）原材料時系列表","年次","201101-201112","2013-03-31","0","該当なし","3036","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","プラスチック製品統計","（２）原材料時系列表","２．原材料統計","","","","平成23年 年報"
"0003134007","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 ゴム製品統計 ２．原材料統計 （１）原材料年計表","年次","201101-201112","2013-03-31","0","該当なし","30","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","ゴム製品統計","（１）原材料年計表","２．原材料統計","","","","平成23年 年報"
"0003134020","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （１）製品年計表 ３）板紙","年次","201101-201112","2013-03-31","0","該当なし","90","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（１）製品年計表","１．製品統計","３）板紙","","","平成23年 年報"
"0003134021","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （２）製品時系列表 ２）紙","年次","201101-201112","2013-03-31","0","該当なし","4945","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（２）製品時系列表","１．製品統計","２）紙","","","平成23年 年報"
"0003134022","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ２．原材料統計 （１）原材料年計表 １）パルプ","年次","201101-201112","2013-03-31","0","該当なし","22","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（１）原材料年計表","２．原材料統計","１）パルプ","","","平成23年 年報"
"0003134023","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ２．原材料統計 （２）原材料時系列表 ２）紙・板紙","年次","201101-201112","2013-03-31","0","該当なし","1840","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（２）原材料時系列表","２．原材料統計","２）紙・板紙","","","平成23年 年報"
"0003134024","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ３．生産能力統計 （３）板紙","年次","201101-201112","2013-03-31","0","該当なし","170","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（３）板紙","３．生産能力統計","","","","平成23年 年報"
"0003134025","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 印刷統計 １．製品統計 （１）製品年計表 １）製品別内訳","年次","201101-201112","2013-03-31","0","該当なし","8","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","印刷統計","（１）製品年計表","１．製品統計","１）製品別内訳","","","平成23年 年報"
"0003134026","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 プラスチック製品統計 １．製品統計 （１）製品年計表","年次","201101-201112","2013-03-31","0","該当なし","280","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","プラスチック製品統計","（１）製品年計表","１．製品統計","","","","平成23年 年報"
"0003134027","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 プラスチック製品統計 ３．労務統計","年次","201101-201112","2013-03-31","0","該当なし","17","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","プラスチック製品統計","","３．労務統計","","","","平成23年 年報"
"0003134028","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 ゴム製品統計 ２．原材料統計 （２）原材料時系列表","年次","201101-201112","2013-03-31","0","該当なし","690","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","ゴム製品統計","（２）原材料時系列表","２．原材料統計","","","","平成23年 年報"
"0003134038","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （１）製品年計表 １）パルプ","年次","201101-201112","2013-03-31","0","該当なし","80","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（１）製品年計表","１．製品統計","１）パルプ","","","平成23年 年報"
"0003134039","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （１）製品年計表 ４）段ボールの消費（次工程投入）部門別内訳と段ボール箱等の生産金額","年次","201101-201112","2013-03-31","0","該当なし","13","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（１）製品年計表","１．製品統計","４）段ボールの消費（次工程投入）部門別内訳と段ボール箱等の生産金額","","","平成23年 年報"
"0003134040","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 １．製品統計 （２）製品時系列表 ４）段ボール","年次","201101-201112","2013-03-31","0","該当なし","644","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（２）製品時系列表","１．製品統計","４）段ボール","","","平成23年 年報"
"0003134041","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ２．原材料統計 （１）原材料年計表 ３）段ボール","年次","201101-201112","2013-03-31","0","該当なし","3","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（１）原材料年計表","２．原材料統計","３）段ボール","","","平成23年 年報"
"0003134042","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ３．生産能力統計 （１）パルプ","年次","201101-201112","2013-03-31","0","該当なし","238","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（１）パルプ","３．生産能力統計","","","","平成23年 年報"
"0003134043","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 紙・パルプ統計 ３．生産能力統計 （４）段ボール","年次","201101-201112","2013-03-31","0","該当なし","34","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","紙・パルプ統計","（４）段ボール","３．生産能力統計","","","","平成23年 年報"
"0003134044","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 印刷統計 １．製品統計 （２）製品時系列表 １）製品別内訳","年次","201101-201112","2013-03-31","0","該当なし","184","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","印刷統計","（２）製品時系列表","１．製品統計","１）製品別内訳","","","平成23年 年報"
"0003134045","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 プラスチック製品統計 ２．原材料統計 （１）原材料年計表","年次","201101-201112","2013-03-31","0","該当なし","132","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","プラスチック製品統計","（１）原材料年計表","２．原材料統計","","","","平成23年 年報"
"0003134046","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 ゴム製品統計 １．製品統計 （２）製品時系列表","年次","201101-201112","2013-03-31","0","該当なし","5957","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","ゴム製品統計","（２）製品時系列表","１．製品統計","","","","平成23年 年報"
"0003134047","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 ゴム製品統計 ４．労務統計","年次","201101-201112","2013-03-31","0","該当なし","51","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","ゴム製品統計","","４．労務統計","","","","平成23年 年報"
"0003134053","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 ゴム製品統計 １．製品統計 （１）製品年計表","年次","201101-201112","2013-03-31","0","該当なし","259","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","ゴム製品統計","（１）製品年計表","１．製品統計","","","","平成23年 年報"
"0003134054","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成23年 年報","平成23年 ゴム製品統計 ３．生産能力統計","年次","201101-201112","2013-03-31","0","該当なし","34","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成23年","ゴム製品統計","","３．生産能力統計","","","","平成23年 年報"
"0003134885","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 紙・パルプ統計 １．製品統計 （１）製品年計表 １）パルプ","年次","201001-201012","2012-03-31","0","該当なし","80","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","紙・パルプ統計","（１）製品年計表","１．製品統計","１）パルプ","","","平成22年 年報"
"0003134887","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 紙・パルプ統計 １．製品統計 （２）製品時系列表 ３）板紙","年次","201001-201012","2012-03-31","0","該当なし","2300","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","紙・パルプ統計","（２）製品時系列表","１．製品統計","３）板紙","","","平成22年 年報"
"0003134888","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 紙・パルプ統計 ２．原材料統計 （１）原材料年計表 ２）紙・板紙","年次","201001-201012","2012-03-31","0","該当なし","80","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","紙・パルプ統計","（１）原材料年計表","２．原材料統計","２）紙・板紙","","","平成22年 年報"
"0003134889","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 紙・パルプ統計 ２．原材料統計 （２）原材料時系列表 ３）段ボール","年次","201001-201012","2012-03-31","0","該当なし","138","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","紙・パルプ統計","（２）原材料時系列表","２．原材料統計","３）段ボール","","","平成22年 年報"
"0003134890","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 紙・パルプ統計 ３．生産能力統計 （４）段ボール","年次","201001-201012","2012-03-31","0","該当なし","510","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","紙・パルプ統計","（４）段ボール","３．生産能力統計","","","","平成22年 年報"
"0003134891","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 印刷統計 １．製品統計 （２）製品時系列表 １）製品別内訳","年次","201001-201012","2012-03-31","0","該当なし","184","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","印刷統計","（２）製品時系列表","１．製品統計","１）製品別内訳","","","平成22年 年報"
"0003134892","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 プラスチック製品統計 １．製品統計 （２）製品時系列表","年次","201001-201012","2012-03-31","0","該当なし","6440","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","プラスチック製品統計","（２）製品時系列表","１．製品統計","","","","平成22年 年報"
"0003134916","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 紙・パルプ統計 １．製品統計 （１）製品年計表 ３）板紙","年次","201001-201012","2012-03-31","0","該当なし","100","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","紙・パルプ統計","（１）製品年計表","１．製品統計","３）板紙","","","平成22年 年報"
"0003134917","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 紙・パルプ統計 １．製品統計 （２）製品時系列表 ２）紙","年次","201001-201012","2012-03-31","0","該当なし","4945","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","紙・パルプ統計","（２）製品時系列表","１．製品統計","２）紙","","","平成22年 年報"
"0003134918","経済産業省生産動態統計 紙・印刷・プラスチック・ゴム製品統計 年報 平成22年 年報","平成22年 紙・パルプ統計 １．製品統計 （２）製品時系列表 ４）段ボールの消費（次工程投入）部門別内訳と段ボール箱等の生産金額","年次","201001-201012","2012-03-31","0","該当なし","299","2025-04-14","","00550200","経済産業省生産動態統計調査","00550","経済産業省","05","鉱工業","02","製造業","経済産業省生産動態統計","紙・印刷・プラスチック・ゴム製品統計","年報","平成22年","紙・パルプ統計","（２）製品時系列表","１．製品統計","４）段ボールの消費（次工程投入）部門別内訳と段ボール箱等の生産金額","","","平成22年 年報"
