"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY"
"0003464379","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","都道府県","2431836","2026-09-24","","00200521","国勢調査","00200","総務省","4-1-1","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（小分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），産業（小分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464380","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","全国","211464","2026-09-24","","00200521","国勢調査","00200","総務省","4-1-2","労働力状態・産業・職業・従業上の地位 男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。（ただし，「平均年齢」については，１の位の結果数値を四捨五入せず，四捨五入前の結果数値による計算結果を表章している。）<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464380","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","市区町村","211464","2026-09-24","","00200521","国勢調査","00200","総務省","4-1-2","労働力状態・産業・職業・従業上の地位 男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。（ただし，「平均年齢」については，１の位の結果数値を四捨五入せず，四捨五入前の結果数値による計算結果を表章している。）<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464380","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","都道府県","211464","2026-09-24","","00200521","国勢調査","00200","総務省","4-1-2","労働力状態・産業・職業・従業上の地位 男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。（ただし，「平均年齢」については，１の位の結果数値を四捨五入せず，四捨五入前の結果数値による計算結果を表章している。）<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464381","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","全国","2431836","2026-09-24","","00200521","国勢調査","00200","総務省","4-2-1","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（小分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），産業（小分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464381","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","市区町村","2431836","2026-09-24","","00200521","国勢調査","00200","総務省","4-2-1","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（小分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），産業（小分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464381","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","都道府県","2431836","2026-09-24","","00200521","国勢調査","00200","総務省","4-2-1","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（小分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），産業（小分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464382","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","全国","211464","2026-09-24","","00200521","国勢調査","00200","総務省","4-2-2","労働力状態・産業・職業・従業上の地位 男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。（ただし，「平均年齢」については，１の位の結果数値を四捨五入せず，四捨五入前の結果数値による計算結果を表章している。）<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464382","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","市区町村","211464","2026-09-24","","00200521","国勢調査","00200","総務省","4-2-2","労働力状態・産業・職業・従業上の地位 男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。（ただし，「平均年齢」については，１の位の結果数値を四捨五入せず，四捨五入前の結果数値による計算結果を表章している。）<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464382","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","都道府県","211464","2026-09-24","","00200521","国勢調査","00200","総務省","4-2-2","労働力状態・産業・職業・従業上の地位 男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，産業（小分類）別単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者数及び平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，１の位の結果数値を四捨五入して10単位としたため，総数と内訳を合計した値は必ずしも一致しない。（ただし，「平均年齢」については，１の位の結果数値を四捨五入せず，四捨五入前の結果数値による計算結果を表章している。）<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464383","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","全国","1268784","2026-09-24","","00200521","国勢調査","00200","総務省","5","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（小分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，従業上の地位，産業（小分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464383","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","市区町村","1268784","2026-09-24","","00200521","国勢調査","00200","総務省","5","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（小分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，従業上の地位，産業（小分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464383","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","都道府県","1268784","2026-09-24","","00200521","国勢調査","00200","総務省","5","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，産業（小分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，従業上の地位，産業（小分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464384","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","全国","2390850","2026-09-24","","00200521","国勢調査","00200","総務省","6-1","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），労働力状態，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464384","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","市区町村","2390850","2026-09-24","","00200521","国勢調査","00200","総務省","6-1","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），労働力状態，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464384","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","都道府県","2390850","2026-09-24","","00200521","国勢調査","00200","総務省","6-1","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），労働力状態，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464385","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","全国","2390850","2026-09-24","","00200521","国勢調査","00200","総務省","6-2","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，職業（中分類）別役員を含む雇用者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），労働力状態，職業（中分類）別役員を含む雇用者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464385","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","市区町村","2390850","2026-09-24","","00200521","国勢調査","00200","総務省","6-2","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，職業（中分類）別役員を含む雇用者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），労働力状態，職業（中分類）別役員を含む雇用者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464385","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","都道府県","2390850","2026-09-24","","00200521","国勢調査","00200","総務省","6-2","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，職業（中分類）別役員を含む雇用者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），労働力状態，職業（中分類）別役員を含む雇用者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464386","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","全国","26299350","2026-09-24","","00200521","国勢調査","00200","総務省","7","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，従業上の地位，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），配偶関係，従業上の地位，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464386","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","市区町村","26299350","2026-09-24","","00200521","国勢調査","00200","総務省","7","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，従業上の地位，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），配偶関係，従業上の地位，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464386","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","都道府県","26299350","2026-09-24","","00200521","国勢調査","00200","総務省","7","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，従業上の地位，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，年齢（5歳階級），配偶関係，従業上の地位，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464387","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","全国","106680","2026-09-24","","00200521","国勢調査","00200","総務省","8-1","労働力状態・産業・職業・従業上の地位 男女，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口10万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口10万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464387","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","市区町村","106680","2026-09-24","","00200521","国勢調査","00200","総務省","8-1","労働力状態・産業・職業・従業上の地位 男女，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口10万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口10万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
"0003464387","令和２年国勢調査 抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","-","202010","2022-12-27","0","都道府県","106680","2026-09-24","","00200521","国勢調査","00200","総務省","8-1","労働力状態・産業・職業・従業上の地位 男女，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口10万以上の市","02","人口・世帯","01","人口","令和２年国勢調査","抽出詳細集計　（主な内容：就業者の産業・職業（小・中分類）など）","","男女，職業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，21大都市の区，県庁所在市，人口10万以上の市","","","1) 本統計表の結果表章に当たっては，結果数値の１の位を四捨五入して10単位としているため，総数と内訳を合計した値は必ずしも一致しない。<br>2) 該当する結果数値がない場合については「-」，該当する結果数値があるもののうち，四捨五入の結果「0」となる場合については「0」で表章している。<br>3) 本統計表の結果数値は，抽出による標本誤差を含んでおり，全数集計における結果数値とは必ずしも一致しない。","","労働力状態・産業・職業・従業上の地位"
