"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0003199939","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","856800","2026-09-03","","00200533","社会生活基本調査","00200","総務省","30-2","曜日,男女,世帯の家族類型,共働きか否か、夫と妻の雇用形態,小学校在学の10歳未満の子供の有無・人数・学童保育などの利用の状況,末子の年齢,行動の種類別行動者平均時間(子供のいる世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,世帯の家族類型,共働きか否か、夫と妻の雇用形態,小学校在学の10歳未満の子供の有無・人数・学童保育などの利用の状況,末子の年齢,行動の種類別行動者平均時間(子供のいる世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199940","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","856800","2026-09-03","","00200533","社会生活基本調査","00200","総務省","30-3","曜日,男女,世帯の家族類型,共働きか否か、夫と妻の雇用形態,小学校在学の10歳未満の子供の有無・人数・学童保育などの利用の状況,末子の年齢,行動の種類別行動者率(子供のいる世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,世帯の家族類型,共働きか否か、夫と妻の雇用形態,小学校在学の10歳未満の子供の有無・人数・学童保育などの利用の状況,末子の年齢,行動の種類別行動者率(子供のいる世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199941","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","194400","2026-09-03","","00200533","社会生活基本調査","00200","総務省","31-1","曜日,男女,ふだんの就業状態,従業上の地位,週間就業時間,末子の年齢,夫の仕事関連時間階級,行動の種類別総平均時間(子供のいる世帯の妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,従業上の地位,週間就業時間,末子の年齢,夫の仕事関連時間階級,行動の種類別総平均時間(子供のいる世帯の妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199942","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","194400","2026-09-03","","00200533","社会生活基本調査","00200","総務省","31-2","曜日,男女,ふだんの就業状態,従業上の地位,週間就業時間,末子の年齢,夫の仕事関連時間階級,行動の種類別行動者平均時間(子供のいる世帯の妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,従業上の地位,週間就業時間,末子の年齢,夫の仕事関連時間階級,行動の種類別行動者平均時間(子供のいる世帯の妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199943","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","194400","2026-09-03","","00200533","社会生活基本調査","00200","総務省","31-3","曜日,男女,ふだんの就業状態,従業上の地位,週間就業時間,末子の年齢,夫の仕事関連時間階級,行動の種類別行動者率(子供のいる世帯の妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,従業上の地位,週間就業時間,末子の年齢,夫の仕事関連時間階級,行動の種類別行動者率(子供のいる世帯の妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199944","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","34200","2026-09-03","","00200533","社会生活基本調査","00200","総務省","32-1","曜日,男女,雇用形態,世帯の家族類型,末子の年齢・育児支援の利用の状況,行動の種類別総平均時間(6歳未満の子供のいる世帯の雇用されている夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,雇用形態,世帯の家族類型,末子の年齢・育児支援の利用の状況,行動の種類別総平均時間(6歳未満の子供のいる世帯の雇用されている夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199945","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","34200","2026-09-03","","00200533","社会生活基本調査","00200","総務省","32-2","曜日,男女,雇用形態,世帯の家族類型,末子の年齢・育児支援の利用の状況,行動の種類別行動者平均時間(6歳未満の子供のいる世帯の雇用されている夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,雇用形態,世帯の家族類型,末子の年齢・育児支援の利用の状況,行動の種類別行動者平均時間(6歳未満の子供のいる世帯の雇用されている夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199946","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","34200","2026-09-03","","00200533","社会生活基本調査","00200","総務省","32-3","曜日,男女,雇用形態,世帯の家族類型,末子の年齢・育児支援の利用の状況,行動の種類別行動者率(6歳未満の子供のいる世帯の雇用されている夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,雇用形態,世帯の家族類型,末子の年齢・育児支援の利用の状況,行動の種類別行動者率(6歳未満の子供のいる世帯の雇用されている夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199947","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","322560","2026-09-03","","00200533","社会生活基本調査","00200","総務省","33-1","曜日,男女,ふだんの就業状態,世帯の家族類型,共働きか否か,末子の教育,一緒にいた人,行動の種類別総平均時間(末子が10歳以上で在学者の世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,共働きか否か,末子の教育,一緒にいた人,行動の種類別総平均時間(末子が10歳以上で在学者の世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199948","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","322560","2026-09-03","","00200533","社会生活基本調査","00200","総務省","33-2","曜日,男女,ふだんの就業状態,世帯の家族類型,共働きか否か,末子の教育,一緒にいた人,行動の種類別行動者平均時間(末子が10歳以上で在学者の世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,共働きか否か,末子の教育,一緒にいた人,行動の種類別行動者平均時間(末子が10歳以上で在学者の世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199949","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","322560","2026-09-03","","00200533","社会生活基本調査","00200","総務省","33-3","曜日,男女,ふだんの就業状態,世帯の家族類型,共働きか否か,末子の教育,一緒にいた人,行動の種類別行動者率(末子が10歳以上で在学者の世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,共働きか否か,末子の教育,一緒にいた人,行動の種類別行動者率(末子が10歳以上で在学者の世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199950","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","60000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","34-1","曜日,男女,共働きか否か,夫と妻の週間就業時間,６歳未満の子供の有無・人数・育児支援の利用の状況,行動の種類別総平均時間(夫婦と子供の世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,共働きか否か,夫と妻の週間就業時間,６歳未満の子供の有無・人数・育児支援の利用の状況,行動の種類別総平均時間(夫婦と子供の世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199951","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","60000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","34-2","曜日,男女,共働きか否か,夫と妻の週間就業時間,６歳未満の子供の有無・人数・育児支援の利用の状況,行動の種類別行動者平均時間(夫婦と子供の世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,共働きか否か,夫と妻の週間就業時間,６歳未満の子供の有無・人数・育児支援の利用の状況,行動の種類別行動者平均時間(夫婦と子供の世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199952","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","60000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","34-3","曜日,男女,共働きか否か,夫と妻の週間就業時間,６歳未満の子供の有無・人数・育児支援の利用の状況,行動の種類別行動者率(夫婦と子供の世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,共働きか否か,夫と妻の週間就業時間,６歳未満の子供の有無・人数・育児支援の利用の状況,行動の種類別行動者率(夫婦と子供の世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199953","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","139000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","35-1","曜日,男女,勤務形態,６歳未満の子供の有無・人数・在園状況,育児支援の利用の状況,行動の種類別総平均時間(夫婦と子供の世帯の雇用されている夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,勤務形態,６歳未満の子供の有無・人数・在園状況,育児支援の利用の状況,行動の種類別総平均時間(夫婦と子供の世帯の雇用されている夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199954","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","139000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","35-2","曜日,男女,勤務形態,６歳未満の子供の有無・人数・在園状況,育児支援の利用の状況,行動の種類別行動者平均時間(夫婦と子供の世帯の雇用されている夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,勤務形態,６歳未満の子供の有無・人数・在園状況,育児支援の利用の状況,行動の種類別行動者平均時間(夫婦と子供の世帯の雇用されている夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199955","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","139000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","35-3","曜日,男女,勤務形態,６歳未満の子供の有無・人数・在園状況,育児支援の利用の状況,行動の種類別行動者率(夫婦と子供の世帯の雇用されている夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,勤務形態,６歳未満の子供の有無・人数・在園状況,育児支援の利用の状況,行動の種類別行動者率(夫婦と子供の世帯の雇用されている夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199956","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","7800","2026-09-03","","00200533","社会生活基本調査","00200","総務省","36-1","曜日,男女,介護の有無・対象,ふだんの就業状態,介護支援の利用の状況,行動の種類別総平均時間(高齢者夫婦世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,介護の有無・対象,ふだんの就業状態,介護支援の利用の状況,行動の種類別総平均時間(高齢者夫婦世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199957","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","7800","2026-09-03","","00200533","社会生活基本調査","00200","総務省","36-2","曜日,男女,介護の有無・対象,ふだんの就業状態,介護支援の利用の状況,行動の種類別行動者平均時間(高齢者夫婦世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,介護の有無・対象,ふだんの就業状態,介護支援の利用の状況,行動の種類別行動者平均時間(高齢者夫婦世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199958","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","7800","2026-09-03","","00200533","社会生活基本調査","00200","総務省","36-3","曜日,男女,介護の有無・対象,ふだんの就業状態,介護支援の利用の状況,行動の種類別行動者率(高齢者夫婦世帯の夫・妻)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,介護の有無・対象,ふだんの就業状態,介護支援の利用の状況,行動の種類別行動者率(高齢者夫婦世帯の夫・妻)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199959","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","81900","2026-09-03","","00200533","社会生活基本調査","00200","総務省","37-1","曜日,男女,ふだんの就業状態,世帯の家族類型,年齢,行動の種類別総平均時間(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,年齢,行動の種類別総平均時間(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199960","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","81900","2026-09-03","","00200533","社会生活基本調査","00200","総務省","37-2","曜日,男女,ふだんの就業状態,世帯の家族類型,年齢,行動の種類別行動者平均時間(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,年齢,行動の種類別行動者平均時間(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199961","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","81900","2026-09-03","","00200533","社会生活基本調査","00200","総務省","37-3","曜日,男女,ふだんの就業状態,世帯の家族類型,年齢,行動の種類別行動者率(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,年齢,行動の種類別行動者率(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199962","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","13500","2026-09-03","","00200533","社会生活基本調査","00200","総務省","38-1","曜日,男女,ふだんの就業状態,世帯の家族類型,住居の種類,行動の種類別総平均時間(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,住居の種類,行動の種類別総平均時間(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199963","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","13500","2026-09-03","","00200533","社会生活基本調査","00200","総務省","38-2","曜日,男女,ふだんの就業状態,世帯の家族類型,住居の種類,行動の種類別行動者平均時間(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,住居の種類,行動の種類別行動者平均時間(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199964","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","13500","2026-09-03","","00200533","社会生活基本調査","00200","総務省","38-3","曜日,男女,ふだんの就業状態,世帯の家族類型,住居の種類,行動の種類別行動者率(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,住居の種類,行動の種類別行動者率(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199965","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","13500","2026-09-03","","00200533","社会生活基本調査","00200","総務省","38-4","曜日,男女,ふだんの就業状態,世帯の家族類型,自家用車の有無,行動の種類別総平均時間(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,自家用車の有無,行動の種類別総平均時間(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199966","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","13500","2026-09-03","","00200533","社会生活基本調査","00200","総務省","38-5","曜日,男女,ふだんの就業状態,世帯の家族類型,自家用車の有無,行動の種類別行動者平均時間(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,自家用車の有無,行動の種類別行動者平均時間(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199967","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","13500","2026-09-03","","00200533","社会生活基本調査","00200","総務省","38-6","曜日,男女,ふだんの就業状態,世帯の家族類型,自家用車の有無,行動の種類別行動者率(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,自家用車の有無,行動の種類別行動者率(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199968","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","27000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","38-7","曜日,男女,ふだんの就業状態,世帯の家族類型,世帯の年間収入,行動の種類別総平均時間(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,世帯の年間収入,行動の種類別総平均時間(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199969","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","27000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","38-8","曜日,男女,ふだんの就業状態,世帯の家族類型,世帯の年間収入,行動の種類別行動者平均時間(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,世帯の年間収入,行動の種類別行動者平均時間(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199970","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","27000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","38-9","曜日,男女,ふだんの就業状態,世帯の家族類型,世帯の年間収入,行動の種類別行動者率(親)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,世帯の家族類型,世帯の年間収入,行動の種類別行動者率(親)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199971","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","576000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","39-1","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別総平均時間(子供のうち卒業者（夫婦のいる世帯）)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別総平均時間(子供のうち卒業者（夫婦のいる世帯）)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199972","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","576000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","39-2","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別行動者平均時間(子供のうち卒業者（夫婦のいる世帯）)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別行動者平均時間(子供のうち卒業者（夫婦のいる世帯）)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199973","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","576000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","39-3","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別行動者率(子供のうち卒業者（夫婦のいる世帯）)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別行動者率(子供のうち卒業者（夫婦のいる世帯）)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199974","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","144000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","39-4","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別総平均時間(子供のうち卒業者（母子父子世帯）)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別総平均時間(子供のうち卒業者（母子父子世帯）)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199975","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","144000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","39-5","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別行動者平均時間(子供のうち卒業者（母子父子世帯）)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別行動者平均時間(子供のうち卒業者（母子父子世帯）)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199976","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","144000","2026-09-03","","00200533","社会生活基本調査","00200","総務省","39-6","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別行動者率(子供のうち卒業者（母子父子世帯）)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,就業希望の状況,世帯の家族類型,年齢,行動の種類別行動者率(子供のうち卒業者（母子父子世帯）)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199815","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","1471680","2026-09-03","","00200533","社会生活基本調査","00200","総務省","4-1","曜日,男女,ふだんの就業状態,ふだんの健康状態,一緒にいた人,年齢,行動の種類別総平均時間(15歳以上)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,ふだんの健康状態,一緒にいた人,年齢,行動の種類別総平均時間(15歳以上)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199816","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","1471680","2026-09-03","","00200533","社会生活基本調査","00200","総務省","4-2","曜日,男女,ふだんの就業状態,ふだんの健康状態,一緒にいた人,年齢,行動の種類別行動者平均時間(15歳以上)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,ふだんの健康状態,一緒にいた人,年齢,行動の種類別行動者平均時間(15歳以上)－全国","生活時間に関する結果","生活時間編（全国）","",""
"0003199817","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）","-","201610","2017-09-15","0","該当なし","1471680","2026-09-03","","00200533","社会生活基本調査","00200","総務省","4-3","曜日,男女,ふだんの就業状態,ふだんの健康状態,一緒にいた人,年齢,行動の種類別行動者率(15歳以上)－全国","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","平成28年社会生活基本調査","調査票Ａに基づく結果","曜日,男女,ふだんの就業状態,ふだんの健康状態,一緒にいた人,年齢,行動の種類別行動者率(15歳以上)－全国","生活時間に関する結果","生活時間編（全国）","",""
